travel_id,visit_area_id,activity_type_cd,activity_type_seq,activity_etc,activity_dtl,rsvt_yn,expnd_se,admission_se
h_h003195,2309050005,4,0,,,,,
h_h003195,2309040006,4,1,,,,,
h_h003195,2309040005,5,0,,,,,
h_h003195,2309040006,5,0,,,,,
h_h003195,2309050006,5,0,,,,,
h_h003195,2309060001,7,0,,,,,
h_h003195,2309060002,7,0,,,,,
h_h003195,2309030003,7,1,,,,,
h_h003195,2309030004,7,1,,,,,
h_h003197,2308140004,1,0,,고기국수,N,1,
h_h003197,2308140010,1,0,,말고기 코스,N,1,
h_h003197,2308140012,1,0,,맥주 야식,N,1,
h_h003197,2308150003,1,0,,갈치조림 갈치구이 옥돔구이,N,1,
h_h003197,2308150009,1,0,,흑돼지구이 김치찌개,N,1,
h_h003197,2308160002,1,0,,감자튀김 치즈스틱 아이스크림,N,1,
h_h003197,2308140007,1,1,,음료,N,1,
h_h003197,2308150007,2,0,,제주의 소품과 기념품 아이쇼핑,N,5,
h_h003197,2308150004,2,1,,감귤모자,N,1,
h_h003197,2308160002,2,1,,면세점 아이쇼핑(선글라스;가방),N,5,
h_h003197,2308140006,3,0,,역사문화지 삼성혈 관람,Y,1,2
h_h003197,2308140008,3,0,,종교시설이자 드라마촬영지 관람,N,5,2
h_h003197,2308150004,3,0,,천지연 폭포 괸람 및 산책,N,1,2
h_h003197,2308140009,4,0,,,,,
h_h003197,2308150001,4,0,,,,,
h_h003197,2308150006,4,0,,,,,
h_h003197,2308140008,4,1,,,,,
h_h003197,2308150005,4,1,,,,,
h_h003197,2308140007,5,0,,,,,
h_h003197,2308140011,5,0,,,,,
h_h003197,2308140013,5,0,,,,,
h_h003197,2308150002,5,0,,,,,
h_h003197,2308150010,5,0,,,,,
h_h003197,2308140013,5,1,,,,,
h_h003197,2308150006,5,1,,,,,
h_h003197,2308140005,6,1,,렌트카 인수,Y,1,
h_h003197,2308150007,6,1,,서귀포에서 시내까지 간 후 해안도로 드라이브,N,5,
h_h003197,2308140005,6,2,,렌트카 충전,Y,1,
h_h003197,2308150005,6,2,,유람선 탑승,Y,1,
h_h003197,2308150008,6,3,,렌트카 반납 후 택시승차를 위해 제주공항으로 셔틀타고 옴,N,1,
h_h003197,2308140003,7,0,,,,,
h_h003197,2308150008,7,0,,,,,
h_h003197,2308160002,7,2,,,,,
h_h003204,2308250004,1,0,,흑돼지 김치말이;흑돼지 전복주먹밥,Y,1,
h_h003204,2308260002,1,0,,짬뽕,N,1,
h_h003204,2308260005,1,0,,흑돼지고기;김치말이국수,Y,1,
h_h003204,2308270001,1,0,,고기국수;비빔국수;육전,Y,1,
h_h003204,2308260004,1,1,,아포카토;청귤 에이드,Y,1,
h_h003204,2308260003,3,0,,카트 레이싱 등 실내활동을 통해 액티비티한 활동을 체험함 (카트;실내 활동),Y,1,1
h_h003204,2308260007,4,0,,,,,
h_h003204,2308270002,4,0,,,,,
h_h003204,2308250004,4,1,,,,,
h_h003204,2308250003,4,2,,,,,
h_h003204,2308250003,5,0,,,,,
h_h003204,2308250005,5,0,,,,,
h_h003204,2308260004,5,0,,,,,
h_h003204,2308260006,5,1,,,,,
h_h003217,2308210004,1,0,,제주도에서 유명한 갈치;궁서체 식당에서 통갈치조림 2인세트를 시켜먹었습니다. (통갈치조림;돔베고기;막창순대;전복물회;토막갈치구이;갈치솥밥;문어숙회무침;순대),N,1,
h_h003217,2308210005,1,0,,제주에서만 한정판매 된다는 ‘제주금귤패션티’를 마셨는데 완전 상큼하고 달달한 맛이 너무 좋았습니다!,N,1,
h_h003217,2308210007,1,0,,웨이뷰 시그니쳐 메뉴인 ‘웨이뷰 팡도르‘와 제주에서 유명한 우도땅콩으로 만든 ’우도땅콩라떼’와 아메리카노를 먹었는데;시그니쳐 메뉴(웨이뷰팡도르)가 모든 사람 입맛에 맞을 정도로 달달함이 있어서 좋았고;우도땅콩라떼도 땅콩 향이 확 나면서 풍미로웠던 게 인상깊었습니다!,N,1,
h_h003217,2308210009,1,0,,낭쿰낭쿰의 대표 메뉴인 해물전골 2인 메뉴와 음식을 다 먹은 후 치즈 볶음밥 2인분을 시켜먹었는데 다른 사람에게도 추천해주고 싶을 만큼 맛있었습니다!,Y,1,
h_h003217,2308220001,1,0,,흑돼지 전문점 답게 제주산 흑돼지2인(600g)과 김치찌개를 시켜먹었는데 흑돼지 전문점은 역시 다르다는 생각이 절로 들었고;보통 멜젓을 사용하는 음식점이 다양한 방면;여기는 자리돔젓을 사용하여 전혀 비리지 않았던 게 인상깊었습니다.,N,1,
h_h003217,2308220004,1,0,,아이스 아메리카노와 아이스 바닐라라떼를 마셨습니다.,N,1,
h_h003217,2308230001,1,0,,고등어 쌈밥 전문점 답게 고등어 묵은지 찜 2인 정식을 시켜서 먹었는데 진짜 너무나도 맛있었고;네이버 예약 시 10프로 할인을 해주는 부분에 있어서 가성비가 좋다고 생각합니다,Y,1,
h_h003217,2308240001,1,0,,산도롱 맨도롱에서 가장 유명한 홍갈비 국수 두 개를 시켜서 먹었습니다. 맛이 약간 마라탕(?)과 같은 맛이 났고;고기 양이 생각보다 많아서 정말 맛있었습니다.,Y,1,
h_h003217,2308240004,1,0,,공항 내 롯데리아에서 양념감자튀김;토네이도 쿠키(아이스크림);제로콜라를 먹었습니다!,N,1,
h_h003217,2308220002,2,0,,옐로우 스토어에서 제주 그림이 그려진 소주잔2p를 구입했습니다.,Y,1,
h_h003217,2308220005,2,0,,제주에서만 판매한다는 허쉬녹차샌드(과자)를 구매했습니다.,N,1,
h_h003217,2308220007,2,0,,올레시장에서 유명한 달인횟집에서 모둠 회;해산물(문어숙회;전복;딱새우 회);닭강정;흑돼지 김치말이 삼겹 등 구매했습니다.,Y,1,
h_h003217,2308230005,2,0,,동문 재래야시장에서 흑돼지 김치말이 한 줄을 구매해서 숙소에서 먹었습니다.,N,1,
h_h003217,2308240002,2,0,,동문시장에서 유명하다는 오메기떡을 기념품으로 샀고;우도 땅콩을 구매했습니다.,Y,1,
h_h003217,2308230002,3,0,,저희는 우선 9.81 파크 1인 풀 패키지 상품으로 2명에서 갔습니다. 9.81 파크의 대표라고 불리는 카트 체험을 제일 먼저 했는데;꼭대기에서 부터 시작되는 코스 길다면 길고 짧다면 짧게 느껴질 코스들이 총 3코스로(A;B;C) 분류 되어있었는데 B코스는 폭우로 인해 운행이 중단 되는 바람에 비록 타지는 못 했지만 나머지 두 코스도 정말 재밌게 탔습니다. 또한;인기 실내 액티비티 2회권으로 사격을 해봤고 범퍼카도 있어서 범퍼카도 재밌게 탔습니다. 실내에서 제일 하이라이트라고 할 수 있는 ‘프로아레나’ 이 체험이 개인적으로 제일 재밌었습니다. 레이저 총으로 서바이벌 게임이 진행되는 건데 저는 이 종목이 가장 인상 깊었던 것 같았습니다.,Y,5,1
h_h003217,2308210006,4,0,,,,,
h_h003217,2308220003,4,0,,,,,
h_h003217,2308230003,4,0,,,,,
h_h003217,2308210005,4,1,,,,,
h_h003217,2308210008,5,0,,,,,
h_h003217,2308210010,5,0,,,,,
h_h003217,2308220006,5,0,,,,,
h_h003217,2308220008,5,0,,,,,
h_h003217,2308230004,5,0,,,,,
h_h003217,2308230006,5,0,,,,,
h_h003217,2308210003,7,0,,,,,
h_h003217,2308240003,7,0,,,,,
h_h003218,2308210007,1,0,,흑돼지강정,N,1,
h_h003218,2308220005,1,0,,수제돈까스,N,1,
h_h003218,2308230005,1,0,,모듬초밥,N,1,
h_h003218,2308230007,1,0,,시크릿 제주 음료/제주땅콩크림롤,Y,1,
h_h003218,2308230010,1,0,,고등어회/방어회(대);한치회;매운탕 등,Y,1,
h_h003218,2308240004,1,0,,고사리육개장,N,1,
h_h003218,2308240006,1,0,,한라봉티,N,1,
h_h003218,2308240008,1,0,,고기국수,N,4,
h_h003218,2308220014,1,1,,마농치킨 ,Y,2,
h_h003218,2308220011,2,0,,마농치킨 포장,N,5,
h_h003218,2308240009,2,0,,소품샵;오메기떡 등,N,5,
h_h003218,2308240010,2,0,,면세점 구경,N,5,
h_h003218,2308210004,2,1,,삼다수 1병;신라면 컵라면(소) 1개,N,1,
h_h003218,2308240007,2,2,,제주마음샌드(10개입) 2박스,N,1,
h_h003218,2308210008,3,0,,천지연폭포 관람,N,1,2
h_h003218,2308220007,3,0,,스쿠버다이빙 강습체험,N,5,1
h_h003218,2308230009,3,0,,크로스핏 체험,Y,1,1
h_h003218,2308240002,3,0,,서핑 강습 및 체험(블로그체험단 리뷰),Y,5,1
h_h003218,2308240003,3,0,,서핑 강습 및 체험(블로그체험단 리뷰),Y,5,1
h_h003218,2308210009,4,0,,,,,
h_h003218,2308220003,4,0,,,,,
h_h003218,2308230012,4,0,,,,,
h_h003218,2308210007,4,1,,,,,
h_h003218,2308220001,4,1,,,,,
h_h003218,2308220010,4,1,,,,,
h_h003218,2308230006,4,1,,,,,
h_h003218,2308240005,4,1,,,,,
h_h003218,2308210004,5,0,,,,,
h_h003218,2308210006,5,0,,,,,
h_h003218,2308220004,5,0,,,,,
h_h003218,2308220008,5,0,,,,,
h_h003218,2308220014,5,0,,,,,
h_h003218,2308230004,5,0,,,,,
h_h003218,2308230008,5,0,,,,,
h_h003218,2308230011,5,0,,,,,
h_h003218,2308240006,5,1,,,,,
h_h003218,2308240010,5,1,,,,,
h_h003218,2308220002,6,0,,스쿠버다이빙 강습받기,N,5,
h_h003218,2308220009,6,0,,호텔 체크인,Y,1,
h_h003218,2308230003,6,0,,슈트 환복 및 샤워/강습 후 서류작성,Y,5,
h_h003218,2308220008,6,1,,게스트하우스 체크아웃,N,5,
h_h003218,2308230002,6,1,,스쿠버다이빙,N,5,
h_h003218,2308220006,6,2,,스쿠버다이빙 강습 받기 전 브리핑 듣고 슈트로 환복,N,5,
h_h003218,2308220009,6,2,,호텔 조식 구매,N,1,
h_h003218,2308230001,6,2,,스쿠버다이빙 전 브리핑 및 슈트 환복,Y,5,
h_h003218,2308210005,7,0,,,,,
h_h003218,2308220001,7,0,,,,,
h_h003218,2308220003,7,1,,,,,
h_h003219,2308230002,1,0,,고등어 회 딱새우 회,Y,4,
h_h003219,2308230003,1,0,,전복죽 한치물회,N,1,
h_h003219,2308230004,1,0,,젤라또 현무암아이스크림 한라봉 아이스크림,N,1,
h_h003219,2308230005,1,0,,흑돼지 목살 오겹살 돌솥밥 된장찌개,N,1,
h_h003219,2308240002,1,0,,보말칼국수 보말수제비,N,1,
h_h003219,2308240004,1,0,,모듬해산물,N,1,
h_h003219,2308240005,1,0,,제주 바다빛 한라봉 스무디. 아이스티 말빵 케이크,N,1,
h_h003219,2308250001,1,0,,고기국수 비빔국수 돔베고기,Y,1,
h_h003219,2308250003,1,0,,갈치조림 3인세트,Y,1,
h_h003219,2308230006,1,1,,고등어회 딱새우 술 동백꽃아이스크림,N,1,
h_h003219,2308230006,2,0,,제주소품샵 푸드트럭,N,5,
h_h003219,2308240006,2,1,,만두;흑돼지김치말이;랍스타구이;흑돼지우동볶음,N,1,
h_h003219,2308240003,3,0,,카트,N,1,1
h_h003219,2308250002,3,0,,전시회 관람,N,5,2
h_h003219,2308240005,3,1,,회전목마. 성  배경다른 공간,N,5,2
h_h003219,2308240006,4,2,,,,,
h_h003219,2308240001,5,0,,,,,
h_h003219,2308230002,5,1,,,,,
h_h003223,2308200002,1,0,,스타벅스 제주 비자림 콜드브루,N,1,
h_h003223,2308200006,1,0,,통전복내장비빔밥;문어장비빔밥;도마반판,N,1,
h_h003223,2308200012,1,0,,흑돼지구이;냉국수;술 및 음료,N,1,
h_h003223,2308200013,1,0,,과일;술;음료,N,2,
h_h003223,2308210001,1,0,,브런치;아메리카노,N,1,
h_h003223,2308210002,1,0,,스타벅스 음료,N,1,
h_h003223,2308210006,1,0,,몸국,N,2,
h_h003223,2308210007,1,0,,넛츠라떼,Y,1,
h_h003223,2308210011,1,0,,한치물회;고등어조림;전복회,N,1,
h_h003223,2308220001,1,0,,비자림 콜드브루 및 피지오,N,1,
h_h003223,2308220002,1,0,,고기국수,Y,1,
h_h003223,2308220005,1,0,,말고기철판구이;전복뚝배기,N,1,
h_h003223,2308190008,1,1,,동문시장에서 포장해온 음식 취식,N,4,
h_h003223,2308200010,1,1,,딸기라떼;커피,N,1,
h_h003223,2308190008,1,2,,술 및 음료,N,4,
h_h003223,2308210009,2,0,,제주오메기떡파이,N,1,
h_h003223,2308220003,2,1,,소품;기념품,N,5,
h_h003223,2308220005,2,1,,마음샌드,N,1,
h_h003223,2308190007,2,2,,딱새우;회;술 및 음료,N,1,
h_h003223,2308220005,2,3,,제주 성이시돌목장 우유샌드,N,1,
h_h003223,2308210004,3,0,,폭포 관람,N,1,2
h_h003223,2308210009,3,1,,성산일출봉 입장 및 관람,N,1,2
h_h003223,2308200001,4,0,,,,,
h_h003223,2308200003,4,0,,,,,
h_h003223,2308200005,4,0,,,,,
h_h003223,2308200007,4,0,,,,,
h_h003223,2308200008,4,0,,,,,
h_h003223,2308200009,4,0,,,,,
h_h003223,2308210003,4,0,,,,,
h_h003223,2308210005,4,0,,,,,
h_h003223,2308210008,4,0,,,,,
h_h003223,2308220004,4,0,,,,,
h_h003223,2308190008,5,0,,,,,
h_h003223,2308200010,5,0,,,,,
h_h003223,2308200011,5,0,,,,,
h_h003223,2308210012,5,0,,,,,
h_h003223,2308190006,5,1,,,,,
h_h003223,2308200013,5,1,,,,,
h_h003223,2308210007,5,1,,,,,
h_h003223,2308210010,5,1,,,,,
h_h003223,2308200004,6,3,,사진촬영,N,1,
h_h003223,2308190004,7,0,,,,,
h_h003223,2308190005,7,0,,,,,
h_h003223,2308190007,7,0,,,,,
h_h003223,2308220005,7,2,,,,,
h_h003243,2308230007,1,0,,커스타드푸딩 / 우도땅콩푸딩,N,1,
h_h003243,2308230009,1,0,,소내장탕,N,1,
h_h003243,2308230010,1,0,,제주 비자림 콜드브루;제주 쑥떡 크림 프라푸치노,N,1,
h_h003243,2308230015,1,0,,흑돼지;김치찌개;소주,N,1,
h_h003243,2308240001,1,0,,옛날 햄버거,N,1,
h_h003243,2308240002,1,0,,오는정 김밥;참치 김밥,Y,1,
h_h003243,2308240004,1,0,,녹차아이스크림,Y,1,
h_h003243,2308240005,1,0,,전복죽;전복칼국수,Y,1,
h_h003243,2308240007,1,0,,필터커피;크림커피,N,1,
h_h003243,2308240009,1,0,,해물갈비전골;볶음밥,N,1,
h_h003243,2308250001,1,0,,고기국수;돔베고기,N,1,
h_h003243,2308250004,1,1,,아메리카노;오트라떼,Y,1,
h_h003243,2308230013,2,0,,술;과자;빵;물;음료,N,1,
h_h003243,2308230016,2,0,,아이스크림;맥주,N,1,
h_h003243,2308240010,2,0,,과일모찌;딱새우회,N,1,
h_h003243,2308230013,2,1,,라면,N,1,
h_h003243,2308240011,2,3,,젤리;맥주,N,1,
h_h003243,2308240003,3,0,,동굴 관람,N,5,2
h_h003243,2308230012,3,2,,오름 등산,N,5,2
h_h003243,2308240006,4,0,,,,,
h_h003243,2308240008,4,0,,,,,
h_h003243,2308250002,4,0,,,,,
h_h003243,2308230011,4,1,,,,,
h_h003243,2308230012,4,1,,,,,
h_h003243,2308240003,4,1,,,,,
h_h003243,2308230002,5,0,,,,,
h_h003243,2308230014,5,0,,,,,
h_h003243,2308240011,5,0,,,,,
h_h003243,2308240006,5,1,,,,,
h_h003243,2308240007,5,2,,,,,
h_h003243,2308230005,6,1,,렌터카,Y,1,
h_h003243,2308230004,7,0,,,,,
h_h003243,2308250003,7,0,,,,,
h_h003243,2308250004,7,0,,,,,
h_h003243,2308230010,7,1,,,,,
h_h003263,2308190002,1,0,,쌀국수,N,1,
h_h003263,2308190003,1,0,,커피,N,1,
h_h003263,2308190005,1,0,,소고기;국수,N,1,
h_h003263,2308190004,3,0,,숲 해설사와 함께 숲길 산책 및 숲에 관한 설명 듣기,Y,5,1
h_h003263,2308190003,5,1,,,,,
h_h003263,2308190004,5,1,,,,,
h_h003264,2308120003,1,0,,삼매봉돈까스;생선커틀렛;콩국수,N,1,
h_h003264,2308120005,1,2,,쌍화슈페너,N,1,
h_h003264,2308120002,3,0,,미술 전시회 관람,N,1,2
h_h003264,2308120004,3,0,,미술 전시 관람,N,5,2
h_h003264,2308120005,3,0,,미술 전시 관람,N,5,2
h_h003264,2308120004,4,1,,,,,
h_h003264,2308120002,4,2,,,,,
h_h003264,2308120002,5,1,,,,,
h_h003264,2308120005,5,1,,,,,
h_h003264,2308120004,5,2,,,,,
h_h003265,2309160002,1,0,,코소롱건강솥밥;김치삼겹솥밥;문어라면,N,1,
h_h003265,2309160004,1,0,,몰트콜드브루,Y,1,
h_h003265,2309160003,3,0,,아이스스케이트 타기,Y,5,1
h_h003266,2308260002,1,0,,바나나프렌치토스트;트러플크림파스타;커피;스프,N,1,
h_h003266,2308260005,1,0,,커피,N,1,
h_h003266,2308260003,1,1,,구슬아이스크림,N,1,
h_h003266,2308260002,2,1,,옷;엽서;그림포스터,N,5,
h_h003266,2308260003,3,0,,고흐의정원;파충류관;AR체험,Y,1,1
h_h003266,2308260004,3,0,,김영갑작품관람,N,1,2
h_h003266,2308260002,5,2,,,,,
h_h003267,2308190005,1,0,,샌드위치;퀘사디아,N,1,
h_h003267,2308190006,1,0,,빙수;커피,N,1,
h_h003267,2308190007,1,0,,허니블랙티;말차크림라테,N,1,
h_h003267,2308190008,1,2,,핫초코,N,1,
h_h003267,2308190004,2,0,,쥬얼리,Y,5,
h_h003267,2308190008,3,0,,불꽃놀이 관람,N,5,2
h_h003267,2308190003,4,0,,,,,
h_h003270,2308230003,1,0,,디카페인 아메리카노,N,1,
h_h003270,2308230002,4,0,,,,,
h_h003270,2308230004,4,0,,,,,
h_h003271,2308260003,1,0,,텍사스의가정식,N,1,
h_h003271,2308260004,1,0,,아이스카페라떼,N,1,
h_h003271,2308260004,5,1,,,,,
h_h003271,2308260005,6,0,,해양정화활동,N,1,
h_h003272,2308270005,1,0,,모닥치기;김밥,N,1,
h_h003272,2308270007,1,0,,미숫가루,N,1,
h_h003272,2308270006,2,1,,메모지,Y,5,
h_h003272,2308270003,2,2,,메모지,N,1,
h_h003272,2308270004,3,0,,전시 그림감상,N,1,2
h_h003272,2308270006,3,0,,전시 그림 글 감상,N,5,2
h_h003272,2308270003,3,1,,그림 감상,N,1,2
h_h003272,2308270008,6,0,,프리다이빙;물놀이,N,5,
h_h003273,2308200005,1,0,,도넛,N,1,
h_h003273,2308200006,1,0,,정식,N,1,
h_h003273,2308200003,2,0,,물;음료수;김밥;오뎅,N,1,
h_h003273,2308200008,2,0,,아이스크림 (제주 올패스 입장권),N,5,
h_h003273,2308200009,2,0,,연필;메모지;인형;건나물,N,1,
h_h003273,2308200004,3,0,,미션수행 체험,N,1,1
h_h003273,2308200007,3,0,,족욕 (제주 올패스 입장권),Y,5,2
h_h003273,2308200003,3,1,,동물먹이주기;산책로 걷기,N,5,2
h_h003273,2308200008,4,1,,,,,
h_h003273,2308200003,4,2,,,,,
h_h003273,2308200007,5,1,,,,,
h_h003273,2308200008,5,2,,,,,
h_h003277,2308190002,1,0,,한라봉에이드;청귤에이드;한라봉스무디,N,1,
h_h003277,2308190003,3,0,,바이킹타기;방방타기,N,1,1
h_h003277,2308190002,3,1,,동물 먹이주기,N,5,2
h_h003277,2308190004,3,3,,용머리해안 관람(제주도민 무료),N,5,2
h_h003277,2308190004,4,1,,,,,
h_h003277,2308190002,5,2,,,,,
h_h003277,2308190004,5,2,,,,,
h_h003278,2308150003,1,0,,갈치조림,N,1,
h_h003278,2308150008,1,0,,물회정식,N,1,
h_h003278,2308150004,3,0,,폭포 및 역사 관람,N,1,2
h_h003278,2308150006,3,3,,꽃말체험,N,1,1
h_h003278,2308150002,4,0,,,,,
h_h003278,2308150005,4,0,,,,,
h_h003278,2308150007,4,0,,,,,
h_h003278,2308150002,5,1,,,,,
h_h003299,2308120009,1,0,,오리지널밀크티;귤밀크티,N,1,
h_h003299,2308120010,1,0,,통귤탕후루,Y,1,
h_h003299,2308120011,1,0,,돔베회;딱새우회,Y,1,
h_h003299,2308130001,1,0,,성게덮밥;옥돔구이솥밥,Y,1,
h_h003299,2308130002,1,0,,제주말차애플망고;쑥떡푸라푸치노,Y,1,
h_h003299,2308130003,1,0,,쪽파크림치즈베이글;초코베이글;소금빵베이글,Y,1,
h_h003299,2308130007,1,0,,뼈등심 삼겹살 열무국수 된장술밥,Y,1,
h_h003299,2308140001,1,0,,고등어쌈밥,Y,1,
h_h003299,2308140002,1,0,,팽대여라떼  아메리카노,N,4,
h_h003299,2308140003,1,0,,오징어구이,N,1,
h_h003299,2308140008,1,0,,옛날통닭  고추튀김,Y,1,
h_h003299,2308150001,1,0,,당근빵 쑥라떼,Y,1,
h_h003299,2308150002,1,0,,쏙물회,N,4,
h_h003299,2308150003,1,0,,톳참치주먹밥 소라데리야끼,Y,1,
h_h003299,2308150004,1,0,,초밥,N,1,
h_h003299,2308120007,1,1,,고기국수 고기비빔국수,N,1,
h_h003299,2308120010,1,1,,전복밥,Y,1,
h_h003299,2308120010,1,2,,뿔소라꼬치,Y,1,
h_h003299,2308120006,2,0,,렌트카 대여비 결제,Y,5,
h_h003299,2308130004,2,0,,만두모양젓가랏받침대;지비츠,Y,1,
h_h003299,2308130005,2,0,,비타500,Y,1,
h_h003299,2308150005,2,1,,깨찰빵세트,N,1,
h_h003299,2308140005,3,1,,배타기,N,5,1
h_h003299,2308140005,3,2,,전기차 타기,N,1,1
h_h003299,2308120008,4,1,,,,,
h_h003299,2308120012,5,0,,,,,
h_h003299,2308130006,5,0,,,,,
h_h003299,2308130008,5,0,,,,,
h_h003299,2308140006,5,0,,,,,
h_h003299,2308140007,5,1,,,,,
h_h003299,2308150006,6,0,,렌트카반납,Y,5,
h_h003299,2308120005,7,0,,,,,
h_h003299,2308150007,7,0,,,,,
h_h003299,2308140004,7,1,,,,,
h_h003303,2308110006,1,0,,치킨 파니니;룽고;아이스크림 카페라떼,N,1,
h_h003303,2308110009,1,0,,흑임자 바스크케이크;아메리카노;카페라떼,N,1,
h_h003303,2308110011,1,0,,아귀탕;소불고기,N,1,
h_h003303,2308120003,1,0,,고사리라떼,N,1,
h_h003303,2308120006,1,0,,흑돼지,N,1,
h_h003303,2308110004,1,1,,접짝뼈 라멘;접짝뼈 카레;도주제 김밥,N,1,
h_h003303,2308120005,2,0,,소품샵 구경;야시장 먹거리 구경;제주도 기념 먹거리 구매,N,1,
h_h003303,2308110008,3,0,,숲 관람;포토존 사진 찍기;염소 관람,N,1,2
h_h003303,2308120002,3,0,,요가 및 명상,Y,1,1
h_h003303,2308120004,3,0,,스누피 가든 입장;산책로;포토존 등 체험,Y,1,1
h_h003303,2308110005,4,0,,,,,
h_h003303,2308110013,4,0,,,,,
h_h003303,2308110007,4,1,,,,,
h_h003303,2308110010,5,0,,,,,
h_h003303,2308110012,5,0,,,,,
h_h003303,2308120001,5,0,,,,,
h_h003303,2308110003,6,0,,비행기에서 내림,Y,5,
h_h003303,2308130001,6,0,,비행기 탑승,Y,5,
h_h003303,2308110010,6,1,,,Y,1,
h_h003303,2308110012,6,1,,,Y,5,
h_h003303,2308120001,6,1,,,Y,5,
h_h003308,2308200006,1,0,,우도땅콩아이스크림;한라봉 에이드;,N,4,
h_h003308,2308200007,1,0,,뷔페,Y,1,
h_h003308,2308210002,1,0,,얼큰돌문어고기국수;고기국수;제로콜라,N,1,
h_h003308,2308220002,1,0,,해물듬뿍라면;전복해물라면,N,1,
h_h003308,2308220003,1,0,,소금빵;치즈누룽지;청귤스무디;제주감귤라떼;당근케이크,N,1,
h_h003308,2308220005,1,0,,흑돼지반반세트500;공기밥;음료수,Y,1,
h_h003308,2308230002,1,0,,물밀면;보말칼국수;만두,N,1,
h_h003308,2308230004,1,0,,돔베고기;갈치조림;한치구이;성게미역국,N,1,
h_h003308,2308210003,1,1,,망고실타래빙수;빵,N,1,
h_h003308,2308210006,1,1,,모듬회 ,N,1,
h_h003308,2308220006,1,2,,후라이드 치킨,N,1,
h_h003308,2308200006,1,6,,전복밥;전복물회;전복뚝배기,N,1,
h_h003308,2308210006,2,0,,감귤가방;미니손가방;손거울;링반지,N,1,
h_h003308,2308230006,2,0,,지퍼형 파우치;허쉬 감귤와플;허쉬 감귤 샌드;소주잔;키링,N,1,
h_h003308,2308200006,2,1,,우도땅콩샌드,N,5,
h_h003308,2308230005,2,1,,리얼타르트;우도땅콩초코찰떡파이;쇼콜라,N,1,
h_h003308,2308210001,3,0,,카트 체험,Y,1,1
h_h003308,2308210004,3,0,,서귀포유람선;범섬,Y,1,2
h_h003308,2308230001,3,0,,디지털 아트뮤지움 입장,N,1,2
h_h003308,2308230003,3,0,,게임;넥슨 컴퓨터 박물관,Y,1,2
h_h003308,2308230005,3,0,,콘크리트 유토피아 영화,Y,1,2
h_h003308,2308220004,3,1,,테디베어 뮤지엄,N,1,2
h_h003308,2308200006,3,2,,우도 입장;우도 순환버스,N,5,2
h_h003308,2308210005,4,0,,,,,
h_h003308,2308220001,4,0,,,,,
h_h003308,2308220004,4,0,,,,,
h_h003308,2308210006,4,2,,,,,
h_h003308,2308200006,4,4,,,,,
h_h003308,2308210003,5,0,,,,,
h_h003308,2308200008,5,2,,,,,
h_h003308,2308200006,5,3,,,,,
h_h003308,2308210007,6,0,,취침,Y,1,
h_h003308,2308210005,6,1,,구경,N,1,
h_h003308,2308220005,6,1,,주유,N,1,
h_h003308,2308200006,6,5,,공영 주차장비,N,5,
h_h003308,2308200005,7,0,,,,,
h_h003308,2308240001,7,0,,,,,
h_h003322,2308230005,1,0,,갈치구이세트(물회;순대&돔베);갈치조림;갈치 솥밥;물,N,1,
h_h003322,2308230007,1,0,,아이스아메리카노;복숭아아이스티,N,1,
h_h003322,2308230010,1,0,,흑돼지김치말이;흑돼지 쫄면구이(치즈;할라피뇨 맛 반반),N,1,
h_h003322,2308230011,1,0,,해물짬뽕탕;오징어 버터구이/ 호텔에 있는 편의점에서 구매한 한라산소주;파워에이드;컨디션,Y,1,
h_h003322,2308240001,1,0,,빵과 딸기잼;흰쌀밥;제육볶음;미역국;소세지볶음;오렌지쥬스;따뜻한아메리카노;시리얼,Y,1,
h_h003322,2308240004,1,0,,돔베고기국수;돔베고기비빔국수;물;반찬,N,1,
h_h003322,2308240006,1,0,,흑돼지 근고기;해물된장찌개;공기밥1;환타1병,N,1,
h_h003322,2308240008,1,0,,귤탕후루;랍스터 마늘버터치즈구이 반마리,N,1,
h_h003322,2308240010,1,0,,막창과 오코노미야끼;어제 남은 소주1병,Y,4,
h_h003322,2308250006,1,0,,문어라면;치즈김밥;단무지,N,1,
h_h003322,2308250007,1,0,,우도땅콩아이스크림;복숭아아이스티,N,1,
h_h003322,2308250008,1,0,,한치빵,N,1,
h_h003322,2308240003,2,0,,한라산소주와 잔;컵라면2개;봉투,Y,1,
h_h003322,2308240009,2,0,,소금구이+불막창 반반;오코노미야끼 포장,N,1,
h_h003322,2308250003,2,0,,우도로 향하는 티켓구매,N,1,
h_h003322,2308250005,2,0,,관광을 위해 전기차(사이드카) 4시간 대여,N,1,
h_h003322,2308250012,2,0,,스와로브스키 목걸이 구매;면세점 구경(양주;쥬얼리 가게;가방 아이쇼핑),N,1,
h_h003322,2308240008,2,1,,미니소주잔2개,N,1,
h_h003322,2308230006,2,2,,엽서;키링;인형;모자;먹거리(라면;과자),N,5,
h_h003322,2308230010,2,2,,오징어 버터구이;해물짬뽕탕 포장,N,1,
h_h003322,2308230006,3,0,,아이스뮤지엄에서 썰매타기;5D영상 시청;VR롤로코스터 체험,Y,1,1
h_h003322,2308230009,3,0,,호텔 야외수영장에서 물놀이,N,5,1
h_h003322,2308240002,3,0,,1층부터 3층까지 차례대로 헬로키티 구경,Y,1,2
