travel_id,lodging_nm,lodging_payment_seq,lodging_type_cd,rsvt_yn,chk_in_dt_min,chk_out_dt_min,payment_num,brno,store_nm,road_nm_addr,lotno_addr,road_nm_cd,lotno_cd,payment_dt,payment_mthd_se,payment_amt_won,payment_etc
h_h000097,마레보리조트,0,4,Y,,,6,,,제주특별자치도 제주시 애월읍 신엄안3길 135,제주특별자치도 제주시 애월읍 고내리 41,,,,2,203360,
h_h000097,제주신화월드 서머셋,0,4,Y,,,6,,,제주특별자치도 서귀포시 안덕면 신화역사로304번길 89,제주특별자치도 서귀포시 안덕면 서광리 산 24-15,,,,2,755990,
h_h000098,제이투패밀리호텔,1,1,Y,,,5,,에어비앤비,,,,,2023-05-02 15:44:00,1,110022,숙박비
h_h000098,코업시티호텔 하버뷰,0,1,Y,,,5,,,제주특별자치도 서귀포시 남원읍 태위로 108,제주특별자치도 서귀포시 남원읍 위미리 2895,,,,3,360000,
h_h000100,토다게스트하우스,1,7,Y,,,1,,아고다페이먼트코리아유한회사,서울 중구 을지로 100,,3101006,1114010500,2023-05-16 14:56:00,3,0,제주 토다 게스트하우스(Jeju Toda Guest h
h_h000103,갤러리호텔비앤비,1,1,Y,,,2,,주식회사 편안한제주도 여행,제주특별자치도 제주시 다랑곶길 26-1,제주특별자치도 제주시 노형동 1291-5,4847437,5011012200,2023-05-18 11:10:00,3,38900,제주 갤러리호텔 비앤비/제주시 연동1인2인 객실/제주공항근처숙소 숙박
h_h000103,리치호텔,1,1,Y,,,2,,아고다페이먼트코리아유한회사,서울 중구 을지로 100,,3101006,1114010500,2023-05-10 16:26:00,3,75050,제주리치호텔
h_h000103,약천사,0,11,Y,,,2,,,제주특별자치도 서귀포시 이어도로 293-28,제주특별자치도 서귀포시 대포동 1165,,,,5,100000,
h_h000103,와이리조트 제주,1,4,Y,,,2,,아고다페이먼트코리아 유한회사,서울 중구 을지로 100,,3101006,1114010500,2023-05-30 01:26:00,3,90000,와이 리조트 제주-숙박비
h_h000104,해비치 호텔&리조트 제주,0,4,Y,,,4,,,제주특별자치도 서귀포시 표선면 민속해안로 537,제주특별자치도 서귀포시 표선면 표선리 40-69,,,,1,420000,
h_h000105,플레이스캠프제주,0,1,Y,,,1,,,제주특별자치도 서귀포시 성산읍 동류암로 20,제주특별자치도 서귀포시 성산읍 고성리 297-1,,,,1,96750,
h_h000105,하도리동동동,0,8,Y,,,1,,,제주특별자치도 제주시 구좌읍 하도7길 16-5,제주특별자치도 제주시 구좌읍 하도리 1247,,,,5,130000,
h_h000106,설레임게스트하우스,1,7,Y,,,1,,설레임 게스트하우스민박,제주특별자치도 제주시 애월읍 일주서로 5999-1,제주특별자치도 제주시 애월읍 곽지리 2053-25,3349236,5011025337,2023-05-30 13:27:00,1,9504,남성6인실(파티장근처/오션뷰/파티필참)
h_h000106,월정리썬시티 게스트하우스,1,7,Y,,,1,,제주도 게스트하우스 파티월정리썬시티,제주특별자치도 제주시 구좌읍 월정5길 33,,4848562,5011025626,2023-05-31 18:27:00,1,25000,남성도미토리6-7인실
h_h000107,꼬모도앤까사,0,3,Y,,,3,,,하귀12길 49,,,,,5,230000,
h_h000108,다랑들락,1,7,Y,,,1,,다랑 들락,제주특별자치도 제주시 구좌읍 종달로3길 33-17,제주특별자치도 제주시 구좌읍 종달리 986,4848741,5011025632,2023-05-14 13:44:00,1,70000,숙박비
h_h000108,동문취향게스트하우스,0,7,Y,,,1,,,제주특별자치도 제주시 관덕로15길 4,제주특별자치도 제주시 일도일동 1477-2,,,,5,40000,
h_h000108,렌소이스 게스트하우스,0,7,Y,,,1,,,제주특별자치도 제주시 구좌읍 상도북4길 3,제주특별자치도 제주시 구좌읍 상도리 469-20,,,,5,60000,
h_h000108,정원책방,1,7,Y,,,1,,정원책방,제주특별자치도 서귀포시 남원읍 원님로25번길 14,제주특별자치도 서귀포시 남원읍 의귀리 700-6,4850656,5013025325,2023-05-14 13:45:00,1,55000,여성 1인실(2인가능)
h_h000111,라메종베니인제주펜션,0,3,Y,,,4,,,제주특별자치도 서귀포시 성산읍 신양로122번길 10-6,제주특별자치도 서귀포시 성산읍 고성리 189-2,,,,1,120000,
h_h000111,수필하우스,0,8,Y,,,4,,,제주특별자치도 제주시 구좌읍 종달논길 50-1,제주특별자치도 제주시 구좌읍 종달리 820,,,,5,410000,
h_h000111,한화리조트 제주,0,4,Y,,,4,,,제주특별자치도 제주시 명림로 575-107,제주특별자치도 제주시 회천동 3-16,,,,1,60000,
h_h000113,바바호미,0,7,Y,,,1,,,제주특별자치도 제주시 조천읍 함덕서4길 60-21,제주특별자치도 제주시 조천읍 함덕리 924,,,,5,40000,
h_h000113,이디하우스,0,7,Y,,,1,,,제주특별자치도 제주시 구좌읍 해녀박물관길 33-2,제주특별자치도 제주시 구좌읍 세화리 1476-5,,,,5,105000,
h_h000120,하버하우스,0,7,Y,,,1,,,제주특별자치도 제주시 조천읍 신촌5길 58-1,제주특별자치도 제주시 조천읍 신촌리 2029-1,,,,5,62000,
h_h000120,함덕엽집,0,7,Y,,,1,,,제주특별자치도 제주시 조천읍 함덕29길 25-4,제주특별자치도 제주시 조천읍 함덕리 271-5,,,,5,70000,
h_h000121,엘리의정원,0,11,Y,,,3,,,대평감산로 34,,,,,5,580000,
h_h000123,SEOM,1,3,Y,,,1,,에어비앤비,,,,,2023-05-18 10:16:00,1,130935,숙박비
h_h000123,그랜드하얏트제주,1,1,Y,,,1,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-05-19 17:02:00,3,324720,그랜드 하얏트 제주
h_h000123,현이네,1,3,Y,,,1,,에어비앤비,,,,,2023-05-29 10:49:00,1,155805,숙박비
h_h000124,동행in협재,0,7,Y,,,2,,,제주특별자치도 제주시 한림읍 협재1길 27,제주특별자치도 제주시 한림읍 협재리 1689-1,,,,1,65168,
h_h000124,휘슬락호텔,0,1,Y,,,2,,,제주특별자치도 제주시 서부두2길 26,제주특별자치도 제주시 건입동 1443-2,,,,1,69672,
h_h000125,달님달방,0,7,Y,,,5,,,월정7길 28-15,,,,,1,176760,
h_h000126,에코랜드호텔,1,1,Y,,,2,,호텔스컴바인,,,,,2023-05-23 16:18:00,1,140800,에코랜드 호텔
h_h000126,제주부영호텔앤리조트,1,1,Y,,,2,,호텔패스글로벌(주),서울 중구 퇴계로 307,서울 중구 광희동1가 216,3101011,1114014500,2023-05-17 00:00:00,3,179000,제주 부영 호텔
h_h000126,호텔브릿지 서귀포,1,1,Y,,,2,,호텔 브릿지 서귀포,제주특별자치도 서귀포시 태평로 436,제주특별자치도 서귀포시 서귀동 162-1,3350269,5013010100,2023-05-22 00:00:00,3,130000,"Run of House(랜덤배정,타입 지정시 추가 요금 발생)"
h_h000130,용스테이,0,7,Y,,,1,,,제주특별자치도 제주시 명주길 3,제주특별자치도 제주시 연동 2510,,,,5,38000,
h_h000130,호텔케니모슬포,0,1,Y,,,1,,,제주특별자치도 서귀포시 대정읍 하모중앙로 22,제주특별자치도 서귀포시 대정읍 하모리 1414-1,,,,1,37000,
h_h000130,화이트하우스,0,1,Y,,,1,,,제주특별자치도 제주시 서해안로 380,제주특별자치도 제주시 용담삼동 2572-4,,,,1,67000,
h_h000138,달휴게스트하우스,0,7,Y,,,2,,,829-1,,,,,1,59000,
h_h000138,브릭216,0,3,Y,,,2,,,제주특별자치도 서귀포시 이어도로 216,제주특별자치도 서귀포시 대포동 2229-1,,,,1,58800,
h_h000143,JW메리어트제주리조트&스파,0,1,Y,,,1,,,제주특별자치도 서귀포시 태평로 152,제주특별자치도 서귀포시 호근동 399,,,,4,731500,
h_h000147,윈스카이호텔,1,1,Y,,,2,,아고다,,,,,2023-06-03 00:00:00,1,23657,Winsky Hotel
h_h000147,파크선샤인제주,1,1,Y,,,2,,여기어때 국내숙박,,,,,2023-06-03 18:11:00,1,107100,파크선샤인제주
h_h000150,욜로올레제주,0,5,Y,,,3,,,제주특별자치도 제주시 애월읍 고하상로 101-2,제주특별자치도 제주시 애월읍 하가리 1407-3,,,,3,150000,
h_h000155,웰컴비앤비 제주키즈펜션,0,3,Y,,,4,,,제주특별자치도 제주시 조천읍 북촌9길 7,제주특별자치도 제주시 조천읍 북촌리 611-1,,,,5,320000,
h_h000155,제주샹그릴라호텔앤리조트,0,1,Y,,,4,,,제주특별자치도 제주시 해안마을북길 14-6,제주특별자치도 제주시 해안동 2101-3,,,,1,158400,
h_h000156,롯데호텔 제주,1,1,Y,,,3,,롯데호텔 제주,제주특별자치도 서귀포시 중문관광로72번길 35,제주특별자치도 서귀포시 색달동 2812-4,4850763,5013011900,2023-05-23 00:00:00,1,632601,숙박비
h_h000156,롯데호텔 제주,2,1,Y,,,3,,호텔롯데제주,제주특별자치도 서귀포시 중문관광로72번길 35,제주특별자치도 서귀포시 색달동 2812-4,4850763,5013011900,2023-05-25 09:10:00,1,200000,숙박비
h_h000158,JW메리어트제주리조트&스파,0,1,Y,,,4,,,제주특별자치도 서귀포시 태평로 152,제주특별자치도 서귀포시 호근동 399,,,,4,900000,
h_h000158,신라스테이 제주,0,1,Y,,,4,,,제주특별자치도 제주시 노연로 100,제주특별자치도 제주시 연동 274-16,,,,4,264000,
h_h000163,더스테어,1,3,Y,,,2,,더스테어,제주특별자치도 제주시 구좌읍 평대7길 16-1,제주특별자치도 제주시 구좌읍 평대리 468-46,4848924,5011025633,2023-05-30 00:00:00,3,420000,숙박비
h_h000163,스르르르,1,3,Y,,,2,,스르르르,제주특별자치도 제주시 구좌읍 평대5길 48-15,제주특별자치도 제주시 구좌읍 평대리 2021,4848923,5011025633,2023-05-27 16:19:00,3,420000,
h_h000168,제주스테이대흘,0,3,Y,,,1,,,제주특별자치도 제주시 조천읍 곱은달서길 60-24,제주특별자치도 제주시 조천읍 대흘리 764-3,,,,5,350000,
h_h000168,파노라마 게스트하우스,0,7,Y,,,1,,,월령3길 28-5 파노라마 제주,,,,,5,50000,
h_h000171,제주힐링하우스,0,3,Y,,,5,,,제주특별자치도 제주시 한경면 용수길 104-24,제주특별자치도 제주시 한경면 용수리 3382-5,,,,5,510000,
h_h000172,게으른날,0,7,Y,,,2,,,제주특별자치도 서귀포시 대정읍 무릉중앙로21번길 30,제주특별자치도 서귀포시 대정읍 무릉리 3195-5,,,,5,100000,
h_h000172,오형제,0,3,Y,,,2,,,제주특별자치도 제주시 한경면 신한로 183-28,제주특별자치도 제주시 한경면 두모리 540,,,,1,225000,
h_h000173,도두다펜션&배낚시,1,3,Y,,,2,,도두다펜션,제주특별자치도 제주시 도두봉6길 9-4,제주특별자치도 제주시 도두일동 1700-12,4847520,5011012700,2023-05-21 00:00:00,1,75000,숙박비
h_h000173,야크마을,0,4,Y,,,2,,,제주특별자치도 서귀포시 색달중앙로 162,제주특별자치도 서귀포시 색달동 1134,,,,4,0,
h_h000179,애월햇살민박,1,8,Y,,,7,,에어비앤비,,,,,2023-02-02 00:03:00,1,706494,숙박비
h_h000181,인별,1,3,Y,,,4,,인별,제주특별자치도 제주시 조천읍 남조로 1717-38,제주특별자치도 제주시 조천읍 교래리 188-1,3349229,5011025929,2023-05-20 10:45:00,1,390000,Wind(노키즈/4F)
h_h000185,그라벨호텔제주,1,1,Y,,,3,,BOOKING.COM,,,,,2023-05-21 00:00:00,1,270108,그라벨호텔제주
h_h000186,롯데리조트제주 아트빌라스,1,1,Y,,,4,,(주)호텔롯데 아트빌라스,제주특별자치도 서귀포시 색달중앙로252번길 124,제주특별자치도 서귀포시 색달동 301,4850378,5013011900,2023-06-06 00:00:00,1,390000,
h_h000186,메종글래드제주,1,1,Y,,,4,,글래드호텔앤리조트(주),제주특별자치도 제주시 노연로 80,제주특별자치도 제주시 연동 263-15,3349041,5011013700,2023-06-04 21:07:00,1,342000,숙박비
h_h000188,금호제주리조트,1,4,Y,,,4,,금호리조트(주),제주특별자치도 서귀포시 남원읍 태위로 522-12,,3350268,5013025321,2023-06-05 06:37:00,1,255000,
h_h000192,에벤에셀호텔,1,1,Y,,,4,,에벤에셀 제주 함덕호텔,제주특별자치도 제주시 조천읍 조함해안로 504,제주특별자치도 제주시 조천읍 함덕리 1269-19,3349182,5011025924,2023-05-27 13:00:00,1,137428,숙박비
h_h000192,에벤에셀호텔,3,1,Y,,,4,,(주)에벤에셀호텔,제주특별자치도 제주시 조천읍 조함해안로 504,제주특별자치도 제주시 조천읍 함덕리 1269-19,3349182,5011025924,2023-05-27 17:19:00,1,20000,
h_h000192,제주항공우주호텔,1,1,Y,,,4,,제주 항공우주 호텔,제주특별자치도 서귀포시 안덕면 녹차분재로 216,제주특별자치도 서귀포시 안덕면 서광리 산 41,3349232,5013031027,2023-05-25 17:56:00,1,229770,
h_h000194,낯선하루게스트하우스,0,7,Y,,,1,,,제주특별자치도 서귀포시 성산읍 신양로122번길 30-8,제주특별자치도 서귀포시 성산읍 고성리 198,,,,5,25000,
h_h000194,농땡이연구소,1,7,Y,,,1,,농땡이연구소,제주특별자치도 제주시 중앙로 49,제주특별자치도 제주시 일도일동 1368-1,3349184,5011010100,,1,10000,
h_h000194,해나게스트하우스,1,7,Y,,,1,,아고다,,,,,2023-05-16 00:00:00,1,19266,Hannah Guesthouse
h_h000200,더베스트제주성산,0,2,Y,,,2,,,제주특별자치도 서귀포시 성산읍 동류암로 26,제주특별자치도 서귀포시 성산읍 고성리 298-5,,,,1,50156,
h_h000200,호텔샬롬제주,0,1,Y,,,2,,,제주특별자치도 제주시 동광로 34,제주특별자치도 제주시 이도이동 1174-1,,,,1,51551,
h_h000202,신신호텔 천지연,1,1,Y,,,2,,㈜야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-06-02 21:08:00,3,77600,서귀포 신신호텔 천지연점
h_h000203,섬이라니좋잖아요,0,3,Y,,,4,,,제주특별자치도 서귀포시 표선면 성읍민속로 149,제주특별자치도 서귀포시 표선면 성읍리 652-2,,,,5,140000,
h_h000203,신제주집,0,4,Y,,,4,,,제주특별자치도 제주시 연동6길 5,제주특별자치도 제주시 연동 263-2,,,,5,70000,
h_h000203,앙작시프로젝트,0,3,Y,,,4,,,제주특별자치도 제주시 한림읍 금능9길 21,제주특별자치도 제주시 한림읍 금능리 1488,,,,5,200000,
h_h000204,파르나스호텔 제주,0,1,Y,,,2,,,제주특별자치도 서귀포시 중문관광로72번길 100,제주특별자치도 서귀포시 색달동 3039-1,,,,4,0,
h_h000209,제주에산다,0,3,Y,,,1,,,제주특별자치도 제주시 애월읍 구엄남길 34-1,제주특별자치도 제주시 애월읍 구엄리 1042,,,,1,269414,
h_h000212,로뎀제주독채펜션,0,6,Y,,,6,,,11-15,,,,,2,540000,
h_h000212,호미하우스,0,3,Y,,,6,,,제주특별자치도 제주시 한림읍 협재8길 9-1,제주특별자치도 제주시 한림읍 협재리 1874-1,,,,1,600000,
h_h000215,군산오름 주차장,0,11,N,,,1,,,,제주특별자치도 서귀포시 안덕면 창천리 산 3-1,,,,4,0,
h_h000215,신신호텔 천지연,1,1,Y,,,1,,주식회사 여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004,1168010500,2023-05-30 11:39:00,3,35000,신신호텔 천지연점
h_h000221,신제주집,0,7,Y,,,3,,,제주특별자치도 제주시 연동6길 5,제주특별자치도 제주시 연동 263-2,,,,3,80000,
h_h000221,에어비앤비 숙소,0,8,Y,,,3,,,1336,,,,,5,120000,
h_h000221,에어비앤비숙소,0,8,Y,,,3,,,1336,,,,,3,350000,
h_h000222,미르빌펜션&리조트,0,3,Y,,,2,,,제주특별자치도 서귀포시 안덕면 사계로114번길 87,제주특별자치도 서귀포시 안덕면 사계리 846,,,,1,40000,
h_h000222,플레이스캠프제주,0,1,Y,,,2,,,제주특별자치도 서귀포시 성산읍 동류암로 20,제주특별자치도 서귀포시 성산읍 고성리 297-1,,,,1,60000,
h_h000225,유어스호텔,1,1,Y,,,4,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-05-06 20:00:00,1,356600,제주(애월) 마레보비치 호텔 외 3건
h_h000225,해피데이,0,1,Y,,,4,,,제주특별자치도 제주시 제원길 3,제주특별자치도 제주시 연동 261-4,,,,5,120000,
h_h000230,미도호스텔,0,7,Y,,,2,,,제주특별자치도 서귀포시 동문동로 13-1,제주특별자치도 서귀포시 서귀동 258-2,,,,1,27000,
h_h000230,유니호텔 앤 풀빌라,0,1,Y,,,2,,,제주특별자치도 제주시 애월읍 애월해안로 656,제주특별자치도 제주시 애월읍 구엄리 1216,,,,1,136000,
h_h000231,코자호텔,1,1,Y,,,1,,해수스파호텔 코자,제주특별자치도 서귀포시 대정읍 최남단해안로 44,제주특별자치도 서귀포시 대정읍 하모리 2133-5,3350261,5013025022,2023-05-26 21:04:00,1,65000,숙박비
h_h000232,더포그레이스호텔앤리조트,0,4,Y,,,3,,,제주특별자치도 서귀포시 성산읍 해맞이해안로 2670,제주특별자치도 서귀포시 성산읍 시흥리 200,,,,1,220000,
h_h000232,벤티모호텔앤레지던스,0,1,Y,,,3,,,제주특별자치도 제주시 연삼로 14,제주특별자치도 제주시 연동 290-3,,,,1,89000,
h_h000233,제주부영호텔앤리조트,1,1,Y,,,2,,주식회사 야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-04-09 15:22:00,1,307080,제주 부영호텔&리조트
h_h000237,다인오세아노호텔,0,1,Y,,,2,,,제주특별자치도 제주시 애월읍 애월해안로 394,제주특별자치도 제주시 애월읍 고내리 84,,,,1,311896,
h_h000237,다인오세아노호텔 인피니트 풀,0,1,N,,,2,,,고내리 84,,,,,4,0,
h_h000238,투데이제주펜션,1,3,Y,,,4,,(주)여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004,1168010500,2023-05-26 00:00:00,3,45056,서귀포 투데이 펜션
h_h000245,윈스카이호텔,0,1,Y,,,2,,,제주특별자치도 서귀포시 신중남로 17,제주특별자치도 서귀포시 강정동 162-1,,,,1,34850,
h_h000247,두모리에 리조트,0,4,Y,,,2,,,제주특별자치도 제주시 한경면 두모11길 52-1,제주특별자치도 제주시 한경면 두모리 2611,,,,1,147010,
h_h000247,알루하우스 성산점,0,3,Y,,,2,,,제주특별자치도 서귀포시 성산읍 혼인지로37번길 23-9,제주특별자치도 서귀포시 성산읍 온평리 1616-3,,,,1,127082,
h_h000247,퍼스트70호텔,0,1,Y,,,2,,,제주특별자치도 서귀포시 명동로 46,제주특별자치도 서귀포시 서귀동 182,,,,1,74300,
h_h000248,더나인스테이,1,11,Y,,,1,,㈜야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-05-23 08:32:00,1,134000,제주 더나인스테이
h_h000249,토다게스트하우스,0,7,Y,,,1,,,제주특별자치도 제주시 동문로 10,제주특별자치도 제주시 일도일동 1145-1,,,,1,42900,
h_h000250,백패커스빌라,0,7,Y,,,2,,,제주특별자치도 제주시 한경면 용수3길 21-1,제주특별자치도 제주시 한경면 용수리 4245-1,,,,1,80000,
h_h000257,펠리시아호텔,1,1,Y,,,4,,호텔펠리시아,제주특별자치도 서귀포시 일주동로 9123,,3349235,5013010200,2023-06-02 00:00:00,1,50960,
h_h000258,더스테이센추리호텔,1,1,N,,,4,,주식회사 더스테이인 애월,제주특별자치도 제주시 애월읍 일주서로 7113,,3349236,5011025340,2023-05-28 17:28:00,1,95000,
h_h000261,호텔서귀피안,0,1,Y,,,2,,,제주특별자치도 서귀포시 보목로64번길 178,제주특별자치도 서귀포시 보목동 1453,,,,1,233126,
h_h000267,애월스테이인제주,0,1,Y,,,3,,,제주특별자치도 제주시 애월읍 애월해안로 708,제주특별자치도 제주시 애월읍 구엄리 609-1,,,,1,188032,
h_h000267,코업시티호텔 성산,0,1,Y,,,3,,,제주특별자치도 서귀포시 성산읍 성산등용로 28,제주특별자치도 서귀포시 성산읍 성산리 250,,,,1,108753,
h_h000271,동동스테이,0,3,Y,,,2,,,제주특별자치도 제주시 구좌읍 하도7길 71,제주특별자치도 제주시 구좌읍 하도리 779-1,,,,5,140000,
h_h000271,롯데시티호텔 제주,1,1,Y,,,2,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-05-31 00:00:00,3,159500,
h_h000275,글로스터호텔 제주,1,1,Y,,,1,,나이스페이먼츠(주),서울 마포구 마포대로 217,서울 마포구 아현동 686,2113001,1144010100,2023-06-06 18:43:00,1,73879,
h_h000275,애월오션스테이,1,3,Y,,,1,,토스페이먼츠 주식회사,서울 강남구 테헤란로 131,서울 강남구 역삼동 647-9,3122010,1168010100,2023-06-07 12:49:00,1,65500,
h_h000276,독채펜션 하이재,0,3,Y,,,3,,,제주특별자치도 서귀포시 성산읍 신풍하동로 13,제주특별자치도 서귀포시 성산읍 신풍리 816-1,,,,1,323483,
