travel_id,trip_id,start_visit_area_id,end_visit_area_id,start_dt_min,end_dt_min,mvmn_cd_1,mvmn_cd_2
h_h000648,2307050004,,2307050004,,2023-07-05 13:30:00,2,
h_h000648,2307050005,,2307050005,,2023-07-05 14:30:00,2,
h_h000648,2307050006,,2307050006,,2023-07-05 15:30:00,2,
h_h000648,2307050007,,2307050007,,2023-07-05 17:00:00,2,
h_h000648,2307050008,,2307050008,,2023-07-05 18:30:00,2,
h_h000648,2307050009,,2307050009,,2023-07-05 20:30:00,2,
h_h000648,2307050010,,2307050010,,2023-07-05 21:00:00,2,
h_h000648,2307050011,,2307050011,,2023-07-05 22:00:00,2,
h_h000648,2307060001,,2307060001,,2023-07-06 11:00:00,2,
h_h000648,2307060002,,2307060002,,2023-07-06 13:00:00,2,
h_h000648,2307060003,,2307060003,,2023-07-06 17:30:00,2,
h_h000648,2307060004,,2307060004,,2023-07-06 20:30:00,2,
h_h000648,2307060005,,2307060005,,2023-07-06 21:30:00,2,
h_h000648,2307070001,,2307070001,,2023-07-07 11:30:00,2,
h_h000648,2307070002,,2307070002,,2023-07-07 13:30:00,2,
h_h000648,2307070003,,2307070003,,2023-07-07 14:30:00,2,
h_h000648,2307070004,,2307070004,,2023-07-07 16:00:00,2,
h_h000648,2307070005,,2307070005,,2023-07-07 17:00:00,2,
h_h000648,2307070006,,2307070006,,2023-07-07 17:30:00,2,
h_h000648,2307070007,,2307070007,,2023-07-07 18:00:00,13,
h_h000648,2307070008,,2307070008,,2023-07-07 18:30:00,15,
h_h000648,2307070009,,2307070009,,2023-07-07 19:30:00,13,
h_h000652,2306170003,,2306170003,,2023-06-17 16:00:00,9,2
h_h000652,2306170004,,2306170004,,2023-06-17 17:30:00,2,
h_h000652,2306170005,,2306170005,,2023-06-17 21:00:00,2,
h_h000652,2306170007,,2306170007,,2023-06-17 22:30:00,2,
h_h000652,2306180001,,2306180001,,2023-06-18 11:30:00,2,
h_h000652,2306180002,,2306180002,,2023-06-18 13:00:00,1,
h_h000652,2306180003,,2306180003,,2023-06-18 01:30:00,2,
h_h000652,2306180004,,2306180004,,2023-06-18 14:30:00,2,
h_h000652,2306180005,,2306180005,,2023-06-18 16:00:00,2,
h_h000652,2306180006,,2306180006,,2023-06-18 17:30:00,2,
h_h000652,2306180007,,2306180007,,2023-06-18 18:30:00,2,
h_h000652,2306180008,,2306180008,,2023-06-18 19:30:00,15,
h_h000652,2306180010,,2306180010,,2023-06-18 20:30:00,2,
h_h000652,2306190001,,2306190001,,2023-06-19 11:00:00,2,
h_h000652,2306190002,,2306190002,,2023-06-19 12:30:00,2,
h_h000652,2306190003,,2306190003,,2023-06-19 02:00:00,2,
h_h000652,2306190004,,2306190004,,2023-06-19 15:00:00,2,
h_h000653,2306290004,,2306290004,,2023-06-29 14:30:00,9,15
h_h000653,2306290005,,2306290005,,2023-06-29 15:00:00,2,
h_h000653,2306290006,,2306290006,,2023-06-29 16:00:00,2,
h_h000653,2306290007,,2306290007,,2023-06-29 17:30:00,2,
h_h000653,2306290008,,2306290008,,2023-06-29 19:00:00,2,
h_h000653,2306290009,,2306290009,,2023-06-29 20:00:00,15,
h_h000653,2306290010,,2306290010,,2023-06-29 21:30:00,13,15
h_h000653,2306300001,,2306300001,,2023-06-30 12:00:00,2,
h_h000653,2306300002,,2306300002,,2023-06-30 13:00:00,2,
h_h000653,2306300003,,2306300003,,2023-06-30 18:30:00,2,
h_h000653,2306300004,,2306300004,,2023-06-30 19:30:00,2,
h_h000653,2306300005,,2306300005,,2023-06-30 20:00:00,2,
h_h000653,2307010002,,2307010002,,2023-07-01 08:30:00,15,
h_h000653,2307010003,,2307010003,,2023-07-01 11:00:00,2,
h_h000653,2307010004,,2307010004,,2023-07-01 12:30:00,2,
h_h000653,2307010005,,2307010005,,2023-07-01 13:30:00,2,
h_h000653,2307010006,,2307010006,,2023-07-01 14:30:00,2,
h_h000653,2307010007,,2307010007,,2023-07-01 16:00:00,2,
h_h000653,2307010008,,2307010008,,2023-07-01 17:30:00,2,
h_h000653,2307010009,,2307010009,,2023-07-01 18:00:00,2,15
h_h000656,2306110003,,2306110003,,2023-06-11 14:00:00,9,
h_h000656,2306110004,,2306110004,,2023-06-11 15:00:00,11,
h_h000656,2306110005,,2306110005,,2023-06-11 15:30:00,2,
h_h000656,2306110006,,2306110006,,2023-06-11 17:00:00,2,
h_h000656,2306110007,,2306110007,,2023-06-11 19:30:00,2,
h_h000656,2306110008,,2306110008,,2023-06-11 20:00:00,2,
h_h000656,2306110009,,2306110009,,2023-06-11 22:00:00,2,
h_h000656,2306120001,,2306120001,,2023-06-12 10:30:00,2,
h_h000656,2306120002,,2306120002,,2023-06-12 15:00:00,2,
h_h000656,2306120003,,2306120003,,2023-06-12 16:30:00,2,
h_h000656,2306120004,,2306120004,,2023-06-12 19:30:00,2,
h_h000656,2306130001,,2306130001,,2023-06-13 11:30:00,2,
h_h000656,2306130002,,2306130002,,2023-06-13 12:30:00,2,
h_h000656,2306130003,,2306130003,,2023-06-13 14:30:00,2,
h_h000656,2306130004,,2306130004,,2023-06-13 16:00:00,2,
h_h000656,2306130005,,2306130005,,2023-06-13 18:00:00,2,
h_h000656,2306130006,,2306130006,,2023-06-13 19:00:00,4,
h_h000656,2306130007,,2306130007,,2023-06-13 20:00:00,4,
h_h000660,2306160003,,2306160003,,2023-06-16 07:30:00,9,
h_h000660,2306160004,,2306160004,,2023-06-16 08:00:00,16,16
h_h000660,2306160005,,2306160005,,2023-06-16 09:00:00,2,
h_h000660,2306160006,,2306160006,,2023-06-16 10:30:00,2,
h_h000660,2306160007,,2306160007,,2023-06-16 14:00:00,2,
h_h000660,2306160008,,2306160008,,2023-06-16 15:00:00,2,
h_h000660,2306160009,,2306160009,,2023-06-16 16:30:00,2,
h_h000660,2306160010,,2306160010,,2023-06-16 19:30:00,2,
h_h000660,2306160011,,2306160011,,2023-06-16 21:30:00,2,
h_h000660,2306160012,,2306160012,,2023-06-16 22:00:00,2,
h_h000660,2306160013,,2306160013,,2023-06-16 23:30:00,2,
h_h000660,2306170001,,2306170001,,2023-06-17 11:30:00,2,
h_h000660,2306170002,,2306170002,,2023-06-17 12:00:00,2,
h_h000660,2306170003,,2306170003,,2023-06-17 12:30:00,2,
h_h000660,2306170004,,2306170004,,2023-06-17 14:30:00,2,
h_h000660,2306170005,,2306170005,,2023-06-17 17:30:00,2,
h_h000660,2306170006,,2306170006,,2023-06-17 19:00:00,2,
h_h000660,2306170007,,2306170007,,2023-06-17 20:30:00,2,
h_h000660,2306180001,,2306180001,,2023-06-18 11:00:00,2,
h_h000660,2306180002,,2306180002,,2023-06-18 12:00:00,2,
h_h000660,2306180003,,2306180003,,2023-06-18 14:00:00,2,
h_h000660,2306180004,,2306180004,,2023-06-18 15:30:00,2,
h_h000660,2306180005,,2306180005,,2023-06-18 18:30:00,2,
h_h000660,2306180006,,2306180006,,2023-06-18 20:00:00,2,
h_h000660,2306180007,,2306180007,,2023-06-18 21:30:00,2,
h_h000660,2306190001,,2306190001,,2023-06-19 16:30:00,2,
h_h000660,2306190002,,2306190002,,2023-06-19 18:30:00,2,
h_h000660,2306190003,,2306190003,,2023-06-19 20:00:00,16,
h_h000667,2306240003,,2306240003,,2023-06-24 09:00:00,9,
h_h000667,2306240004,,2306240004,,2023-06-24 09:30:00,2,
h_h000667,2306240005,,2306240005,,2023-06-24 10:00:00,2,
h_h000667,2306240006,,2306240006,,2023-06-24 10:30:00,2,
h_h000667,2306240007,,2306240007,,2023-06-24 11:30:00,2,
h_h000667,2306240008,,2306240008,,2023-06-24 12:00:00,2,
h_h000667,2306240009,,2306240009,,2023-06-24 12:00:00,2,
h_h000667,2306240010,,2306240010,,2023-06-24 14:30:00,2,
h_h000667,2306240011,,2306240011,,2023-06-24 20:00:00,2,
h_h000667,2306240012,,2306240012,,2023-06-24 13:00:00,2,
h_h000667,2306240013,,2306240013,,2023-06-24 15:30:00,2,
h_h000667,2306240014,,2306240014,,2023-06-24 16:30:00,2,
h_h000667,2306240015,,2306240015,,2023-06-24 18:30:00,2,
h_h000667,2306250001,,2306250001,,2023-06-25 10:30:00,2,
h_h000667,2306250002,,2306250002,,2023-06-25 11:30:00,2,
h_h000667,2306250003,,2306250003,,2023-06-25 12:30:00,2,
h_h000667,2306250004,,2306250004,,2023-06-25 13:30:00,2,
h_h000667,2306250005,,2306250005,,2023-06-25 18:00:00,2,
h_h000667,2306250006,,2306250006,,2023-06-25 19:00:00,2,
h_h000667,2306250007,,2306250007,,2023-06-25 20:00:00,2,
h_h000667,2306260001,,2306260001,,2023-06-26 08:30:00,2,
h_h000667,2306260002,,2306260002,,2023-06-26 17:00:00,2,
h_h000667,2306260003,,2306260003,,2023-06-26 18:00:00,2,
h_h000667,2306260004,,2306260004,,2023-06-26 18:30:00,2,
h_h000667,2306260005,,2306260005,,2023-06-26 19:00:00,2,
h_h000667,2306260006,,2306260006,,2023-06-26 21:00:00,2,
h_h000667,2306260007,,2306260007,,2023-06-26 22:00:00,2,
h_h000667,2306270001,,2306270001,,2023-06-27 10:00:00,2,
h_h000667,2306270002,,2306270002,,2023-06-27 11:30:00,2,
h_h000667,2306270003,,2306270003,,2023-06-27 13:00:00,2,
h_h000667,2306270004,,2306270004,,2023-06-27 13:30:00,2,
h_h000667,2306270005,,2306270005,,2023-06-27 14:30:00,2,
h_h000673,2306090003,,2306090003,,2023-06-09 16:30:00,9,9
h_h000673,2306090004,,2306090004,,2023-06-09 17:00:00,2,2
h_h000673,2306090005,,2306090005,,2023-06-09 18:30:00,2,2
h_h000673,2306090006,,2306090006,,2023-06-09 17:30:00,2,2
h_h000673,2306090007,,2306090007,,2023-06-09 20:00:00,2,2
h_h000673,2306090008,,2306090008,,2023-06-09 21:30:00,2,2
h_h000673,2306090009,,2306090009,,2023-06-09 23:00:00,2,2
h_h000673,2306090010,,2306090010,,2023-06-09 02:00:00,2,2
h_h000673,2306100001,,2306100001,,2023-06-10 12:00:00,2,2
h_h000673,2306100002,,2306100002,,2023-06-10 01:30:00,2,2
h_h000673,2306100003,,2306100003,,2023-06-10 03:30:00,2,2
h_h000673,2306100004,,2306100004,,2023-06-10 19:00:00,2,2
h_h000673,2306100005,,2306100005,,2023-06-10 07:30:00,2,2
h_h000673,2306100006,,2306100006,,2023-06-10 09:00:00,2,2
h_h000673,2306110001,,2306110001,,2023-06-11 13:30:00,2,2
h_h000673,2306110002,,2306110002,,2023-06-11 14:00:00,2,2
h_h000673,2306110003,,2306110003,,2023-06-11 12:00:00,2,2
h_h000673,2306110004,,2306110004,,2023-06-11 11:00:00,2,2
h_h000673,2306110005,,2306110005,,2023-06-11 09:30:00,2,2
h_h000673,2306110006,,2306110006,,2023-06-11 10:00:00,2,2
h_h000673,2306110007,,2306110007,,2023-06-11 17:30:00,2,2
h_h000673,2306110008,,2306110008,,2023-06-11 15:30:00,2,2
h_h000673,2306110009,,2306110009,,2023-06-11 21:30:00,2,2
h_h000673,2306110010,,2306110010,,2023-06-11 18:30:00,2,2
h_h000673,2306110011,,2306110011,,2023-06-11 15:00:00,2,2
h_h000673,2306120001,,2306120001,,2023-06-12 12:00:00,2,2
h_h000673,2306120002,,2306120002,,2023-06-12 13:00:00,2,2
h_h000673,2306120003,,2306120003,,2023-06-12 02:00:00,2,2
h_h000673,2306120004,,2306120004,,2023-06-12 15:00:00,2,2
h_h000673,2306120005,,2306120005,,2023-06-12 03:30:00,2,2
h_h000673,2306120007,,2306120007,,2023-06-12 03:00:00,15,15
h_h000674,2306110002,,2306110002,,2023-06-11 11:00:00,1,9
h_h000674,2306110003,,2306110003,,2023-06-11 13:00:00,2,
h_h000674,2306110004,,2306110004,,2023-06-11 15:00:00,2,
h_h000674,2306110005,,2306110005,,2023-06-11 16:00:00,2,
h_h000674,2306110006,,2306110006,,2023-06-11 18:00:00,2,
h_h000674,2306110007,,2306110007,,2023-06-11 20:30:00,15,
h_h000674,2306120001,,2306120001,,2023-06-12 05:30:00,2,15
h_h000674,2306120002,,2306120002,,2023-06-12 15:30:00,2,
h_h000674,2306120003,,2306120003,,2023-06-12 18:30:00,2,
h_h000674,2306130001,,2306130001,,2023-06-13 12:30:00,2,10
h_h000674,2306130002,,2306130002,,2023-06-13 19:00:00,10,2
h_h000674,2306130003,,2306130003,,2023-06-13 21:30:00,2,
h_h000674,2306140001,,2306140001,,2023-06-14 13:00:00,2,
h_h000674,2306140002,,2306140002,,2023-06-14 14:00:00,2,
h_h000674,2306140003,,2306140003,,2023-06-14 17:30:00,2,
h_h000674,2306140004,,2306140004,,2023-06-14 16:00:00,2,
h_h000674,2306140005,,2306140005,,2023-06-14 19:00:00,2,
h_h000674,2306140006,,2306140006,,2023-06-14 21:30:00,2,
h_h000674,2306150001,,2306150001,,2023-06-15 11:30:00,2,
h_h000674,2306150002,,2306150002,,2023-06-15 13:00:00,2,
h_h000674,2306150003,,2306150003,,2023-06-15 13:30:00,2,
h_h000674,2306150004,,2306150004,,2023-06-15 14:30:00,2,
h_h000674,2306150005,,2306150005,,2023-06-15 15:30:00,2,
h_h000676,2306200003,,2306200003,,2023-06-20 09:30:00,9,
h_h000676,2306200004,,2306200004,,2023-06-20 10:00:00,4,
h_h000676,2306200005,,2306200005,,2023-06-20 11:00:00,4,
h_h000676,2306200006,,2306200006,,2023-06-20 13:00:00,13,
h_h000676,2306200007,,2306200007,,2023-06-20 14:00:00,15,
h_h000676,2306200008,,2306200008,,2023-06-20 15:00:00,15,
h_h000676,2306200009,,2306200009,,2023-06-20 15:30:00,15,
h_h000676,2306200010,,2306200010,,2023-06-20 16:00:00,15,
h_h000676,2306200011,,2306200011,,2023-06-20 17:30:00,15,
h_h000676,2306200012,,2306200012,,2023-06-20 19:00:00,15,
h_h000676,2306200013,,2306200013,,2023-06-20 21:00:00,15,
h_h000676,2306210001,,2306210001,,2023-06-21 10:30:00,15,
h_h000676,2306210002,,2306210002,,2023-06-21 11:00:00,15,
h_h000676,2306210003,,2306210003,,2023-06-21 11:30:00,15,
h_h000676,2306210004,,2306210004,,2023-06-21 13:00:00,13,
h_h000676,2306210005,,2306210005,,2023-06-21 15:00:00,15,
h_h000676,2306210006,,2306210006,,2023-06-21 16:30:00,4,
h_h000676,2306210007,,2306210007,,2023-06-21 18:00:00,15,
h_h000676,2306210008,,2306210008,,2023-06-21 19:00:00,15,
h_h000676,2306210009,,2306210009,,2023-06-21 20:00:00,4,
h_h000676,2306220001,,2306220001,,2023-06-22 10:30:00,15,
h_h000676,2306220002,,2306220002,,2023-06-22 11:00:00,15,
h_h000676,2306220003,,2306220003,,2023-06-22 12:00:00,13,
h_h000676,2306220004,,2306220004,,2023-06-22 13:00:00,15,
h_h000676,2306220005,,2306220005,,2023-06-22 13:30:00,15,
h_h000676,2306220006,,2306220006,,2023-06-22 14:30:00,4,
h_h000676,2306220007,,2306220007,,2023-06-22 15:00:00,4,
h_h000677,2306160003,,2306160003,,2023-06-16 12:00:00,9,
h_h000677,2306160004,,2306160004,,2023-06-16 13:30:00,2,
h_h000677,2306160005,,2306160005,,2023-06-16 14:00:00,2,
h_h000677,2306160006,,2306160006,,2023-06-16 15:30:00,2,
h_h000677,2306160007,,2306160007,,2023-06-16 01:00:00,13,
h_h000677,2306160008,,2306160008,,2023-06-16 18:00:00,2,
h_h000677,2306160009,,2306160009,,2023-06-16 19:00:00,1,
h_h000677,2306160010,,2306160010,,2023-06-16 23:00:00,15,
h_h000677,2306160011,,2306160011,,2023-06-16 22:00:00,2,
h_h000677,2306170001,,2306170001,,2023-06-17 11:00:00,2,
h_h000677,2306170002,,2306170002,,2023-06-17 13:30:00,2,
h_h000677,2306170003,,2306170003,,2023-06-17 14:30:00,2,
h_h000677,2306170004,,2306170004,,2023-06-17 16:30:00,2,
h_h000677,2306170005,,2306170005,,2023-06-17 19:00:00,2,
h_h000677,2306170006,,2306170006,,2023-06-17 20:00:00,2,
h_h000677,2306170007,,2306170007,,2023-06-17 20:30:00,2,
h_h000677,2306180001,,2306180001,,2023-06-18 09:00:00,13,
h_h000678,2306180003,,2306180003,,2023-06-18 16:00:00,9,
h_h000678,2306180004,,2306180004,,2023-06-18 17:00:00,2,
h_h000678,2306180005,,2306180005,,2023-06-18 06:00:00,2,
h_h000678,2306180006,,2306180006,,2023-06-18 07:30:00,2,15
h_h000678,2306180007,,2306180007,,2023-06-18 21:00:00,2,
h_h000678,2306190001,,2306190001,,2023-06-19 09:30:00,2,
h_h000678,2306190002,,2306190002,,2023-06-19 10:30:00,2,
h_h000678,2306190003,,2306190003,,2023-06-19 12:30:00,2,
h_h000678,2306190004,,2306190004,,2023-06-19 02:30:00,2,
h_h000678,2306190005,,2306190005,,2023-06-19 03:00:00,2,
h_h000678,2306190006,,2306190006,,2023-06-19 04:30:00,2,
h_h000678,2306190007,,2306190007,,2023-06-19 18:00:00,2,
h_h000678,2306200001,,2306200001,,2023-06-20 10:00:00,2,
h_h000678,2306200002,,2306200002,,2023-06-20 11:30:00,2,
h_h000678,2306200003,,2306200003,,2023-06-20 13:30:00,2,
h_h000678,2306200004,,2306200004,,2023-06-20 15:00:00,2,
h_h000678,2306200005,,2306200005,,2023-06-20 17:30:00,2,
h_h000678,2306210001,,2306210001,,2023-06-21 10:00:00,2,
h_h000683,2307080002,,2307080002,,2023-07-08 10:30:00,1,
h_h000683,2307080003,,2307080003,,2023-07-08 12:30:00,1,
h_h000683,2307080004,,2307080004,,2023-07-08 14:00:00,1,
h_h000683,2307080005,,2307080005,,2023-07-08 16:00:00,1,
h_h000683,2307080006,,2307080006,,2023-07-08 17:00:00,1,
h_h000683,2307080007,,2307080007,,2023-07-08 19:00:00,1,
h_h000683,2307090001,,2307090001,,2023-07-09 09:30:00,1,
h_h000683,2307090002,,2307090002,,2023-07-09 11:00:00,1,
h_h000683,2307090003,,2307090003,,2023-07-09 12:00:00,1,
h_h000683,2307090004,,2307090004,,2023-07-09 13:00:00,1,
h_h000689,2306170003,,2306170003,,2023-06-17 10:00:00,9,9
h_h000689,2306170004,,2306170004,,2023-06-17 10:30:00,16,16
h_h000689,2306170005,,2306170005,,2023-06-17 11:30:00,2,2
h_h000689,2306170006,,2306170006,,2023-06-17 12:00:00,2,2
h_h000689,2306170007,,2306170007,,2023-06-17 13:00:00,2,2
h_h000689,2306170008,,2306170008,,2023-06-17 14:30:00,2,2
h_h000689,2306170009,,2306170009,,2023-06-17 15:00:00,15,15
h_h000689,2306170010,,2306170010,,2023-06-17 17:00:00,15,15
h_h000689,2306170011,,2306170011,,2023-06-17 19:00:00,15,15
h_h000689,2306170012,,2306170012,,2023-06-17 20:30:00,15,15
h_h000689,2306170013,,2306170013,,2023-06-17 21:30:00,15,15
h_h000689,2306180001,,2306180001,,2023-06-18 07:30:00,15,15
h_h000689,2306180002,,2306180002,,2023-06-18 09:00:00,2,2
h_h000689,2306180003,,2306180003,,2023-06-18 11:00:00,2,2
h_h000689,2306180004,,2306180004,,2023-06-18 13:00:00,2,2
h_h000689,2306180005,,2306180005,,2023-06-18 14:00:00,2,2
h_h000689,2306180006,,2306180006,,2023-06-18 15:00:00,2,2
h_h000689,2306180007,,2306180007,,2023-06-18 16:30:00,2,2
h_h000689,2306180008,,2306180008,,2023-06-18 18:00:00,2,2
h_h000689,2306180009,,2306180009,,2023-06-18 20:00:00,2,2
h_h000689,2306180010,,2306180010,,2023-06-18 22:00:00,2,2
h_h000689,2306190001,,2306190001,,2023-06-19 10:00:00,2,2
h_h000689,2306190002,,2306190002,,2023-06-19 13:00:00,2,2
h_h000689,2306190003,,2306190003,,2023-06-19 14:00:00,2,2
h_h000689,2306190004,,2306190004,,2023-06-19 16:00:00,2,2
h_h000689,2306190006,,2306190006,,2023-06-19 19:00:00,2,2
h_h000690,2306200002,,2306200002,,2023-06-20 21:30:00,2,2
h_h000690,2306200003,,2306200003,,2023-06-20 17:00:00,9,5
h_h000690,2306200004,,2306200004,,2023-06-20 18:00:00,2,2
h_h000690,2306200005,,2306200005,,2023-06-20 08:00:00,2,2
h_h000690,2306210001,,2306210001,,2023-06-21 08:00:00,2,
h_h000690,2306210002,,2306210002,,2023-06-21 10:00:00,2,
h_h000690,2306210003,,2306210003,,2023-06-21 12:00:00,2,
h_h000690,2306210004,,2306210004,,2023-06-21 13:30:00,2,
h_h000690,2306210005,,2306210005,,2023-06-21 12:00:00,2,
h_h000690,2306210006,,2306210006,,2023-06-21 14:00:00,15,
h_h000690,2306210007,,2306210007,,2023-06-21 16:00:00,2,
h_h000690,2306210008,,2306210008,,2023-06-21 17:00:00,2,
h_h000690,2306210009,,2306210009,,2023-06-21 18:00:00,2,
h_h000690,2306210010,,2306210010,,2023-06-21 19:00:00,2,15
h_h000690,2306210012,,2306210012,,2023-06-21 20:30:00,2,
h_h000690,2306220001,,2306220001,,2023-06-22 11:00:00,2,
h_h000690,2306220002,,2306220002,,2023-06-22 14:00:00,2,
h_h000690,2306220003,,2306220003,,2023-06-22 15:00:00,2,
h_h000690,2306220004,,2306220004,,2023-06-22 16:30:00,2,
h_h000690,2306220005,,2306220005,,2023-06-22 18:00:00,2,
h_h000691,2306190003,,2306190003,,2023-06-19 19:30:00,9,
h_h000691,2306190004,,2306190004,,2023-06-19 20:00:00,2,
h_h000691,2306190005,,2306190005,,2023-06-19 20:00:00,2,
h_h000691,2306190007,,2306190007,,2023-06-19 23:00:00,2,
h_h000691,2306200001,,2306200001,,2023-06-20 10:00:00,2,
h_h000691,2306200002,,2306200002,,2023-06-20 10:30:00,2,
h_h000691,2306200003,,2306200003,,2023-06-20 12:00:00,2,
h_h000691,2306200004,,2306200004,,2023-06-20 12:30:00,2,
h_h000691,2306200005,,2306200005,,2023-06-20 13:30:00,2,
h_h000691,2306200006,,2306200006,,2023-06-20 14:30:00,2,
h_h000691,2306200007,,2306200007,,2023-06-20 15:00:00,15,
h_h000691,2306200008,,2306200008,,2023-06-20 16:30:00,15,
h_h000691,2306200009,,2306200009,,2023-06-20 17:30:00,15,
h_h000691,2306200010,,2306200010,,2023-06-20 18:30:00,15,
h_h000691,2306200011,,2306200011,,2023-06-20 20:00:00,15,
h_h000691,2306200012,,2306200012,,2023-06-20 21:30:00,15,
h_h000691,2306200013,,2306200013,,2023-06-20 22:30:00,15,
h_h000691,2306210001,,2306210001,,2023-06-21 10:00:00,2,
h_h000691,2306210002,,2306210002,,2023-06-21 11:30:00,2,
h_h000691,2306210003,,2306210003,,2023-06-21 13:00:00,2,
h_h000691,2306210004,,2306210004,,2023-06-21 14:00:00,2,
h_h000691,2306210005,,2306210005,,2023-06-21 15:00:00,2,
h_h000691,2306210006,,2306210006,,2023-06-21 16:30:00,2,
h_h000691,2306210007,,2306210007,,2023-06-21 17:30:00,2,
h_h000691,2306210008,,2306210008,,2023-06-21 18:30:00,2,
h_h000691,2306210009,,2306210009,,2023-06-21 19:00:00,2,
h_h000691,2306210010,,2306210010,,2023-06-21 19:30:00,2,
h_h000691,2306210011,,2306210011,,2023-06-21 20:30:00,4,
h_h000691,2306210012,,2306210012,,2023-06-21 21:30:00,15,
h_h000691,2306210013,,2306210013,,2023-06-21 23:00:00,15,
h_h000691,2306220001,,2306220001,,2023-06-22 09:00:00,15,
h_h000691,2306220002,,2306220002,,2023-06-22 09:30:00,15,
h_h000691,2306220003,,2306220003,,2023-06-22 10:30:00,2,
h_h000691,2306220004,,2306220004,,2023-06-22 11:30:00,2,
h_h000691,2306220005,,2306220005,,2023-06-22 12:00:00,16,
h_h000693,2306080003,,2306080003,,2023-06-08 08:30:00,9,
h_h000693,2306080004,,2306080004,,2023-06-08 09:00:00,1,
h_h000693,2306080005,,2306080005,,2023-06-08 10:30:00,1,
h_h000693,2306080006,,2306080006,,2023-06-08 15:30:00,1,
h_h000693,2306080007,,2306080007,,2023-06-08 17:30:00,4,
h_h000693,2306080008,,2306080008,,2023-06-08 21:30:00,4,
h_h000693,2306090001,,2306090001,,2023-06-09 10:30:00,1,
h_h000693,2306090002,,2306090002,,2023-06-09 12:30:00,1,
h_h000693,2306090003,,2306090003,,2023-06-09 14:30:00,1,
h_h000693,2306090004,,2306090004,,2023-06-09 14:30:00,1,
h_h000693,2306100001,,2306100001,,2023-06-10 12:00:00,1,
h_h000693,2306100002,,2306100002,,2023-06-10 14:00:00,1,
h_h000693,2306100003,,2306100003,,2023-06-10 15:30:00,1,
h_h000693,2306100004,,2306100004,,2023-06-10 18:00:00,1,
h_h000695,2306100002,,2306100002,,2023-06-10 17:00:00,2,
h_h000695,2306100003,,2306100003,,2023-06-10 11:30:00,9,2
h_h000695,2306100004,,2306100004,,2023-06-10 13:00:00,2,
h_h000695,2306100005,,2306100005,,2023-06-10 14:30:00,2,
h_h000695,2306100006,,2306100006,,2023-06-10 15:30:00,2,
h_h000695,2306100007,,2306100007,,2023-06-10 16:00:00,2,
h_h000695,2306110001,,2306110001,,2023-06-11 12:00:00,2,
h_h000695,2306110002,,2306110002,,2023-06-11 12:00:00,2,
h_h000695,2306110003,,2306110003,,2023-06-11 14:00:00,2,
h_h000695,2306110004,,2306110004,,2023-06-11 16:30:00,2,
h_h000695,2306120001,,2306120001,,2023-06-12 13:30:00,2,
h_h000695,2306120002,,2306120002,,2023-06-12 14:30:00,2,
h_h000695,2306120004,,2306120004,,2023-06-12 15:30:00,2,
h_h000701,2306200003,,2306200003,,2023-06-20 19:30:00,9,
h_h000701,2306200004,,2306200004,,2023-06-20 22:00:00,2,
h_h000701,2306200005,,2306200005,,2023-06-20 23:00:00,2,
h_h000701,2306200006,,2306200006,,2023-06-20 00:30:00,2,
h_h000701,2306210001,,2306210001,,2023-06-21 09:30:00,2,
h_h000701,2306210002,,2306210002,,2023-06-21 12:30:00,2,
h_h000701,2306210003,,2306210003,,2023-06-21 13:00:00,2,
h_h000701,2306210004,,2306210004,,2023-06-21 14:00:00,2,
h_h000701,2306210005,,2306210005,,2023-06-21 15:00:00,2,
h_h000701,2306210006,,2306210006,,2023-06-21 16:00:00,2,
h_h000701,2306210007,,2306210007,,2023-06-21 18:30:00,15,
h_h000701,2306210008,,2306210008,,2023-06-21 20:00:00,15,
h_h000701,2306210009,,2306210009,,2023-06-21 22:00:00,15,
h_h000701,2306220001,,2306220001,,2023-06-22 13:30:00,2,
h_h000701,2306220002,,2306220002,,2023-06-22 14:00:00,2,
h_h000701,2306220003,,2306220003,,2023-06-22 16:00:00,2,
h_h000701,2306220004,,2306220004,,2023-06-22 17:30:00,2,
h_h000701,2306220005,,2306220005,,2023-06-22 18:30:00,2,
h_h000701,2306220006,,2306220006,,2023-06-22 19:00:00,2,
h_h000701,2306220007,,2306220007,,2023-06-22 22:30:00,2,
h_h000703,2306180002,,2306180002,,2023-06-18 23:00:00,2,15
h_h000703,2306180003,,2306180003,,2023-06-18 21:30:00,15,2
h_h000703,2306180004,,2306180004,,2023-06-18 20:30:00,9,5
h_h000703,2306180005,,2306180005,,2023-06-18 22:30:00,2,15
h_h000703,2306190001,,2306190001,,2023-06-19 08:00:00,15,
h_h000703,2306190002,,2306190002,,2023-06-19 09:00:00,2,15
h_h000703,2306190003,,2306190003,,2023-06-19 10:30:00,2,15
h_h000703,2306190004,,2306190004,,2023-06-19 11:30:00,10,15
h_h000703,2306190005,,2306190005,,2023-06-19 12:00:00,16,15
h_h000703,2306190006,,2306190006,,2023-06-19 12:30:00,16,15
h_h000703,2306190007,,2306190007,,2023-06-19 13:00:00,16,15
h_h000703,2306190008,,2306190008,,2023-06-19 14:00:00,16,15
h_h000703,2306190009,,2306190009,,2023-06-19 15:00:00,15,
h_h000703,2306190010,,2306190010,,2023-06-19 15:30:00,10,15
h_h000703,2306190011,,2306190011,,2023-06-19 16:00:00,2,15
h_h000703,2306190012,,2306190012,,2023-06-19 18:00:00,2,15
