aihub_place_id,aihub_place_name,aihub_normalized_name,aihub_aliases,aihub_poi_ids,aihub_road_address,aihub_lot_address,aihub_longitude,aihub_latitude,aihub_visit_area_type_code,aihub_visit_count,aihub_identity_method,match_status,match_method,name_similarity,distance_m,confidence_score,tourapi_content_id,tourapi_place_name,tourapi_address1,tourapi_address2,tourapi_longitude,tourapi_latitude,tourapi_rag_eligible,merged_aihub_place_ids,merged_aihub_place_count,merged_mapping_conflict,exclusion_reason
3612,스타벅스 제주 에듀시티점,스타벅스제주에듀시티점,[],"[""POI01000TR015433V""]",제주특별자치도 서귀포시 대정읍 에듀시티로 36,제주특별자치도 서귀포시 대정읍 보성리 2372,126.284305500000,33.291814000000,11,3,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[3612],1,false,FRANCHISE:스타벅스
3709,신동아 렌터카,신동아렌터카,[],"[""POI01000TR013371V""]",제주특별자치도 제주시 억삼길 10,제주특별자치도 제주시 이호이동 168,126.467774900000,33.493306900000,12,3,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[3709],1,false,NON_TOURISM_KEYWORD:렌터카
4579,용담 주유소,용담주유소,[],"[""POI010000007E5QT5""]",제주특별자치도 제주시 용담로 136,제주특별자치도 제주시 용담1동 232-5,126.515423300000,33.509095400000,12,3,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[4579],1,false,NON_TOURISM_KEYWORD:주유소
4600,용머리해안 공영주차장,용머리해안공영주차장,[],"[""POI01000TR034364V""]",제주특별자치도 서귀포시 안덕면 사계남로216번길 28,제주특별자치도 서귀포시 안덕면 사계리 118-3,126.310898400000,33.233794000000,1,3,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[4600],1,false,NON_TOURISM_KEYWORD:주차장
5118,장수 렌터카,장수렌터카,[],"[""POI01000000EG4N4L""]",제주특별자치도 제주시 월광로 154,제주특별자치도 제주시 노형동 1156-4,126.474138700000,33.491876200000,12,3,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[5118],1,false,NON_TOURISM_KEYWORD:렌터카
5451,제주 마음 렌터카,제주마음렌터카,[],"[""POI02000TR002394V"", ""POI02000TR004614V""]",제주특별자치도 제주시 용해로 80-7,제주특별자치도 제주시 용담이동 859,126.502563700000,33.509924400000,9,3,NAME_ADDRESS,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[5451],1,false,TRANSPORT_TYPE:9
5647,제주 아이엔지 렌터카,제주아이엔지렌터카,[],"[""POI02001TR026328V""]",제주특별자치도 제주시 어영길 10-3,제주특별자치도 제주시 용담삼동 2296-2,126.493918600000,33.518517600000,10,3,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[5647],1,false,NON_TOURISM_KEYWORD:렌터카
6650,투썸플레이스 제주 곽지과물해변점,투썸플레이스제주곽지과물해변점,"[""투썸플레이스 제주곽지과물해변점""]","[""POI01000TR041044V""]",제주특별자치도 제주시 애월읍 곽지3길 26,제주특별자치도 제주시 애월읍 곽지리 1573,126.305014400000,33.449411600000,11,3,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[6650],1,false,FRANCHISE:투썸플레이스
6652,투썸플레이스 제주 쇠소깍점,투썸플레이스제주쇠소깍점,[],"[""POI01000TR018617V""]",제주특별자치도 서귀포시 쇠소깍로 134,제주특별자치도 서귀포시 하효동 995-6,126.622628300000,33.252252300000,11,3,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[6652],1,false,FRANCHISE:투썸플레이스
5,11고지 휴게소 주차장,11고지휴게소주차장,[],"[""POI01000000CDAK1G""]",제주특별자치도 서귀포시 1100로 1555,제주특별자치도 서귀포시 색달동 산 1-3,126.462798000000,33.357685800000,1,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[5],1,false,NON_TOURISM_KEYWORD:주차장
48,BBQ 제주 협재해수욕장점,bbq제주협재해수욕장점,[],"[""POI02000TR001699V""]",제주특별자치도 제주시 한림읍 한림로 330,제주특별자치도 제주시 한림읍 협재리 2514-2,126.240167000000,33.392973400000,11,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[48],1,false,FRANCHISE:BBQ
51,BHC치킨 중문점,bhc치킨중문점,[],"[""POI010000009A21HZ""]",제주특별자치도 서귀포시 중문관광로72번길 29-9,제주특별자치도 서귀포시 색달동 2822-2,126.411441900000,33.249828200000,11,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[51],1,false,FRANCHISE:BHC
85,CU 제주공항 국내 선점,cu제주공항국내선점,[],"[""POI01000TR013314V"", ""POI03000TR011663V""]",제주특별자치도 제주시 공항로 2,제주특별자치도 제주시 용담이동 2002,126.493316800000,33.506897300000,10,2,NAME_ADDRESS,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[85],1,false,FRANCHISE:CU
88,CU 제주 김녕해수욕장점,cu제주김녕해수욕장점,[],"[""POI01000000EXLJIT""]",제주특별자치도 제주시 구좌읍 해맞이해안로 7-6,제주특별자치도 제주시 구좌읍 김녕리 497-4,126.759840400000,33.557108100000,11,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[88],1,false,FRANCHISE:CU
93,CU 제주동양콘도점,cu제주동양콘도점,[],"[""POI010000008ZM13T""]",제주특별자치도 제주시 애월읍 애월해안로 708,제주특별자치도 제주시 애월읍 구엄리 609-1,126.377188800000,33.483247700000,10,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[93],1,false,FRANCHISE:CU
104,CU 제주 애월 가문 동점,cu제주애월가문동점,[],"[""POI01000TR031787V""]",제주특별자치도 제주시 애월읍 가문동길 41-14,제주특별자치도 제주시 애월읍 하귀2리 2724-10,126.391648300000,33.485543700000,10,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[104],1,false,FRANCHISE:CU
109,CU 제주 유블레스 호텔점,cu제주유블레스호텔점,[],"[""POI01000000DZADID""]",제주특별자치도 제주시 조천읍 조함해안로 502,제주특별자치도 제주시 조천읍 함덕리 1269-9,126.666313700000,33.542469500000,10,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[109],1,false,FRANCHISE:CU
136,GS25 서귀 신시가지 점,gs25서귀신시가지점,[],"[""POI01000000904BYI""]",제주특별자치도 서귀포시 신서로48번길 52-11,제주특별자치도 서귀포시 법환동 740-7,126.510459300000,33.252157100000,10,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[136],1,false,FRANCHISE:GS25
142,GS25 연동 삼무점,gs25연동삼무점,[],"[""POI01000TR024098V""]",제주특별자치도 제주시 삼무로 47,제주특별자치도 제주시 연동 271-22,126.491790200000,33.490045700000,10,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[142],1,false,FRANCHISE:GS25
151,GS25 제주 산방산점,gs25제주산방산점,[],"[""POI01000TR027090V""]",제주특별자치도 서귀포시 안덕면 산방로 260,제주특별자치도 서귀포시 안덕면 사계리 236-4,126.308064200000,33.234844000000,10,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[151],1,false,FRANCHISE:GS25
160,GS25 한림 금능점,gs25한림금능점,"[""GS25 한림금능점""]","[""POI01000000906DMA""]",제주특별자치도 제주시 한림읍 한림로 224,제주특별자치도 제주시 한림읍 금능리 2088-54,126.231698600000,33.386629100000,10,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[160],1,false,FRANCHISE:GS25
198,SK 렌터카 빌리가,sk렌터카빌리가,[],[],이호일동 1898-5,,,,12,2,NAME_ADDRESS,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[198],1,false,NON_TOURISM_KEYWORD:렌터카
200,SK 행복충전 굿모닝 LPG 충전소,sk행복충전굿모닝lpg충전소,[],"[""POI02000TR003646V"", ""POI02000TR004452V""]",제주특별자치도 제주시 용문로 28,제주특별자치도 제주시 용담2동 1543,126.499175900000,33.504634700000,12,2,NAME_ADDRESS,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[200],1,false,NON_TOURISM_KEYWORD:충전소
454,관음사 휴게소,관음사휴게소,[],"[""POI01000000B33L31""]",제주특별자치도 제주시 산록북로 585,제주특별자치도 제주시 오등동 산 180-4,126.549300400000,33.422518400000,10,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[454],1,false,NON_TOURISM_KEYWORD:휴게소
486,교촌치킨 함덕점,교촌치킨함덕점,[],"[""POI01000TR025847V""]",제주특별자치도 제주시 조천읍 조함해안로 510,제주특별자치도 제주시 조천읍 함덕리 1004-41,126.667371800000,33.542548100000,11,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[486],1,false,FRANCHISE:교촌치킨
530,굿모닝 렌터카,굿모닝렌터카,[],"[""POI01000000CVQSRC""]",제주특별자치도 제주시 월성로4길 74-22,제주특별자치도 제주시 용담이동 1677-1,126.497421800000,33.499971800000,9,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[530],1,false,TRANSPORT_TYPE:9
1149,대정 향토 5일장 주차장,대정향토5일장주차장,"[""대정 향토5일장 주차장""]","[""POI01000TR043282V""]",,제주특별자치도 서귀포시 대정읍 하모리 1093,126.246791200000,33.221238000000,4,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[1149],1,false,NON_TOURISM_KEYWORD:주차장
1272,도두 셀프주유소,도두셀프주유소,[],"[""POI01000000BWJ7JC""]",제주특별자치도 제주시 일주서로 7697,제주특별자치도 제주시 도두일동 2303,126.468937900000,33.494212600000,10,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[1272],1,false,NON_TOURISM_KEYWORD:주유소
1520,디렌터카,디렌터카,[],"[""POI01000TR037168V""]",제주특별자치도 제주시 다호7길 28,제주특별자치도 제주시 용담이동 1942,126.492796000000,33.502632400000,12,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[1520],1,false,NON_TOURISM_KEYWORD:렌터카
1674,롯데 렌터카 제주 국제공항지점,롯데렌터카제주국제공항지점,[],"[""POI01000TR010767V""]",제주특별자치도 제주시 공항로 2,제주특별자치도 제주시 용담이동 2002,126.493095400000,33.506841400000,12,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[1674],1,false,NON_TOURISM_KEYWORD:렌터카
1679,롯데리아 제주 함덕점,롯데리아제주함덕점,[],"[""POI02000TR003436V"", ""POI02000TR003859V""]",제주특별자치도 제주시 조천읍 조함해안로 530,제주특별자치도 제주시 조천읍 함덕리 1004-30,126.669499500000,33.542488800000,11,2,NAME_ADDRESS,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[1679],1,false,FRANCHISE:롯데리아
1787,마리메 주차장,마리메주차장,[],"[""POI01000TR005863V""]",,제주특별자치도 제주시 애월읍 상가리 산 123,126.392285900000,33.377463700000,1,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[1787],1,false,NON_TOURISM_KEYWORD:주차장
1885,맥도날드 제주공항 DT 점,맥도날드제주공항dt점,"[""맥도날드 제주공항 DT점""]","[""POI01000TR016300V""]",제주특별자치도 제주시 도령로 159,제주특별자치도 제주시 용담이동 1787,126.492594850000,33.495051900000,11,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[1885],1,false,FRANCHISE:맥도날드
1887,맥도날드 제주 서귀포 DT 점,맥도날드제주서귀포dt점,"[""맥도날드 제주 서귀포 DT점""]","[""POI01000TR035099V""]",제주특별자치도 서귀포시 일주동로 8665,제주특별자치도 서귀포시 서귀동 284-29,126.562683800000,33.253271400000,11,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[1887],1,false,FRANCHISE:맥도날드
1888,맥도날드 제주 시청 DT 점,맥도날드제주시청dt점,"[""맥도날드 제주 시청 DT점""]","[""POI01000TR022191V""]",제주특별자치도 제주시 중앙로 277,제주특별자치도 제주시 이도이동 1057-2,126.533104300000,33.495646700000,11,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[1888],1,false,FRANCHISE:맥도날드
1917,메가 MGC 커피 제주 동광육거리점,메가mgc커피제주동광육거리점,[],"[""POI01000TR018489V""]",제주특별자치도 서귀포시 안덕면 한창로 599,제주특별자치도 서귀포시 안덕면 동광리 826-2,126.340304700000,33.310557200000,11,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[1917],1,false,FRANCHISE:메가MGC커피
1918,메가 MGC 커피 제주동문시장점,메가mgc커피제주동문시장점,[],"[""POI01000TR023371V""]",제주특별자치도 제주시 관덕로 65,제주특별자치도 제주시 일도일동 1476-37,126.526245100000,33.513244900000,10,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[1918],1,false,FRANCHISE:메가MGC커피
1928,메가 MGC 커피 협재해수욕장점,메가mgc커피협재해수욕장점,[],"[""POI02001TR010358V""]",제주특별자치도 제주시 한림읍 한림로 332-1,제주특별자치도 제주시 한림읍 협재리 2514-1,126.240326700000,33.393155600000,11,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[1928],1,false,FRANCHISE:메가MGC커피
2346,버거킹 제주 민속오일장 DT 점,버거킹제주민속오일장dt점,[],"[""POI02001TR012242V""]",제주특별자치도 제주시 일주서로 7802,제주특별자치도 제주시 연동 2413-4,126.480175800000,33.493241500000,11,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[2346],1,false,FRANCHISE:버거킹
2347,버거킹 제주 함덕 DT 점,버거킹제주함덕dt점,[],"[""POI02000TR002188V"", ""POI02000TR003034V""]",제주특별자치도 제주시 조천읍 일주동로 1184,제주특별자치도 제주시 조천읍 함덕리 916,126.667174200000,33.536795400000,11,2,NAME_ADDRESS,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[2347],1,false,FRANCHISE:버거킹
2355,번영로 주유소,번영로주유소,[],"[""POI01000000EBP61H""]",제주특별자치도 제주시 번영로 578,제주특별자치도 제주시 봉개동 1340,126.601918500000,33.486045000000,12,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[2355],1,false,NON_TOURISM_KEYWORD:주유소
2574,블루 x라인 렌터카,블루x라인렌터카,[],"[""POI02000TR004025V"", ""POI02000TR004029V""]",제주특별자치도 제주시 다호길 75,제주특별자치도 제주시 도두이동 106-2,126.490635600000,33.500156800000,12,2,NAME_ADDRESS,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[2574],1,false,NON_TOURISM_KEYWORD:렌터카
2660,빛나는 주유소,빛나는주유소,[],"[""POI01000000B34UV3""]",제주특별자치도 제주시 노형로 26,제주특별자치도 제주시 해안동 2392,126.450387300000,33.462035100000,12,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[2660],1,false,NON_TOURISM_KEYWORD:주유소
2672,빽다방 빵 연구소 제주 연동점,빽다방빵연구소제주연동점,[],"[""POI010000006W2JAT""]",제주특별자치도 제주시 신광로10길 27,제주특별자치도 제주시 연동 256-2,126.486945200000,33.483781300000,11,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[2672],1,false,FRANCHISE:빽다방
2676,빽다방 서귀포 하원점,빽다방서귀포하원점,[],"[""POI01000TR009816V""]",제주특별자치도 서귀포시 일주서로 443,제주특별자치도 서귀포시 월평동 232-1,126.461383700000,33.253652900000,11,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[2676],1,false,FRANCHISE:빽다방
2715,사계 휴게소,사계휴게소,[],"[""POI02000TR000692V"", ""POI02000TR002081V""]",제주특별자치도 서귀포시 안덕면 사계남로84번길 16-2,제주특별자치도 서귀포시 안덕면 사계리 2294-16,126.299516100000,33.225764700000,11,2,NAME_ADDRESS,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[2715],1,false,NON_TOURISM_KEYWORD:휴게소
2820,삼광 충전소,삼광충전소,[],"[""POI010000008ZMV8S""]",제주특별자치도 제주시 번영로 152,제주특별자치도 제주시 화북이동 3255-1,126.561820100000,33.504579900000,12,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[2820],1,false,NON_TOURISM_KEYWORD:충전소
2877,삼화석유 법환 주유소,삼화석유법환주유소,[],"[""POI010000006W7JSG""]",제주특별자치도 서귀포시 일주동로 9173,제주특별자치도 서귀포시 법환동 726,126.512693400000,33.247906600000,12,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[2877],1,false,NON_TOURISM_KEYWORD:주유소
3010,서귀포 칠십리시공원 주차장,서귀포칠십리시공원주차장,[],"[""POI03000TR027525V""]",,제주특별자치도 서귀포시 서홍동 572,126.553181300000,33.247167800000,7,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[3010],1,false,NON_TOURISM_KEYWORD:주차장
3108,설빙 제주 함덕점,설빙제주함덕점,[],"[""POI01000000CYTNG2"", ""POI03000TR019404V""]",제주특별자치도 제주시 조천읍 신북로 543,제주특별자치도 제주시 조천읍 함덕리 1002-14,126.667863000000,33.541359300000,11,2,NAME_ADDRESS,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[3108],1,false,FRANCHISE:설빙
3130,섭지코지 노외공영주차장,섭지코지노외공영주차장,[],"[""POI01000TR010008V""]",,제주특별자치도 서귀포시 성산읍 고성리 62-3,126.928979300000,33.423856900000,13,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[3130],1,false,NON_TOURISM_KEYWORD:주차장
3192,성산포항 종합여객터미널 성산포 수협 수산물 직판장,성산포항종합여객터미널성산포수협수산물직판장,[],"[""POI0100000078KIGT""]",제주특별자치도 서귀포시 성산읍 성산등용로 130-19,제주특별자치도 서귀포시 성산읍 성산리 347-9,126.933771900000,33.472908100000,9,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[3192],1,false,TRANSPORT_TYPE:9
3193,성산포항 종합여객터미널 우도팔경 유람선 관광,성산포항종합여객터미널우도팔경유람선관광,[],"[""POI01000TR003834V""]",제주특별자치도 서귀포시 성산읍 성산등용로 130-21,제주특별자치도 서귀포시 성산읍 성산리 347-9,126.934632600000,33.472876100000,13,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[3193],1,false,NON_TOURISM_KEYWORD:여객터미널
3235,세븐일레븐 서귀포 대성사거리점,세븐일레븐서귀포대성사거리점,[],"[""POI01000000CMDE8T""]",제주특별자치도 서귀포시 남원읍 일주동로 7627,제주특별자치도 서귀포시 남원읍 위미리 2008,126.665438300000,33.277750400000,10,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[3235],1,false,FRANCHISE:세븐일레븐
3250,세븐일레븐 제주공항에어사이드점,세븐일레븐제주공항에어사이드점,[],"[""POI01000TR019869V""]",제주특별자치도 제주시 공항로 2,제주특별자치도 제주시 용담이동 2002,126.493316700000,33.506911700000,10,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[3250],1,false,FRANCHISE:세븐일레븐
3264,세븐일레븐 제주 한동마을점,세븐일레븐제주한동마을점,[],"[""POI02000TR004058V"", ""POI02000TR004059V""]",제주특별자치도 제주시 구좌읍 한동로 34,제주특별자치도 제주시 구좌읍 한동리 1114,126.824237400000,33.536802300000,10,2,NAME_ADDRESS,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[3264],1,false,FRANCHISE:세븐일레븐
4183,에이스 주유소,에이스주유소,[],"[""POI010000008ZIR1D""]",제주특별자치도 서귀포시 일주동로 8513,제주특별자치도 서귀포시 토평동 830,126.578626800000,33.254909700000,10,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[4183],1,false,NON_TOURISM_KEYWORD:주유소
4264,영실 입구 주차장,영실입구주차장,[],"[""POI01000TR019733V""]",,제주특별자치도 서귀포시 도순동 산 1,126.495950400000,33.346332800000,1,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[4264],1,false,NON_TOURISM_KEYWORD:주차장
4631,우도 도하선 선착장,우도도하선선착장,[],"[""POI0100000063L1JA""]",,제주특별자치도 제주시 우도면 연평리 1737-15,126.949963100000,33.491762900000,9,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[4631],1,false,TRANSPORT_TYPE:9
4699,우리 비케이 에너지충전소,우리비케이에너지충전소,"[""제주 비케이""]","[""POI01000000BWJ6E6""]",제주특별자치도 제주시 노형로 162,제주특별자치도 제주시 해안동 844-1,126.460510600000,33.469487000000,10,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[4699],1,false,NON_TOURISM_KEYWORD:충전소
5037,일광 주유소,일광주유소,[],"[""POI03000TR004280V""]",제주특별자치도 제주시 일주동로 53,제주특별자치도 제주시 건입동 279-2,126.552382000000,33.513320500000,12,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[5037],1,false,NON_TOURISM_KEYWORD:주유소
5254,제주 SK 렌터카 빌리가 지점 전기차 충전소 전기차 충전소,제주sk렌터카빌리가지점전기차충전소전기차충전소,[],"[""POI01000000ALJIXP""]",제주특별자치도 제주시 덕지2길 6,제주특별자치도 제주시 이호일동 1898-5,126.449803200000,33.494036200000,9,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[5254],1,false,TRANSPORT_TYPE:9
5828,제주 프렌드 렌터카 통합 배반 차센터,제주프렌드렌터카통합배반차센터,[],"[""POI03000TR022367V""]",제주특별자치도 제주시 서해안로 442-53,제주특별자치도 제주시 용담삼동 2220,126.490885100000,33.515611100000,9,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[5828],1,false,TRANSPORT_TYPE:9
6195,초원 주유소,초원주유소,[],"[""POI01000000BTHWFS""]",제주특별자치도 서귀포시 일주서로 27,제주특별자치도 서귀포시 강정동 252-1,126.504884500000,33.249682600000,12,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[6195],1,false,NON_TOURISM_KEYWORD:주유소
6417,컴포즈커피 서귀포 창천점,컴포즈커피서귀포창천점,[],"[""POI02001TR029384V""]",제주특별자치도 서귀포시 안덕면 일주서로 1399,제주특별자치도 서귀포시 안덕면 창천리 414,126.365636900000,33.261287100000,11,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[6417],1,false,FRANCHISE:컴포즈커피
6418,컴포즈커피 제주공항 렌터카 점,컴포즈커피제주공항렌터카점,"[""컴포즈커피 제주공항 렌터카점""]","[""POI02001TR029392V""]",제주특별자치도 제주시 다호5길 17,제주특별자치도 제주시 도두이동 390-6,126.489223600000,33.501629600000,11,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[6418],1,false,NON_TOURISM_KEYWORD:렌터카
6422,컴포즈커피 제주 함덕점,컴포즈커피제주함덕점,[],"[""POI03000TR016573V""]",제주특별자치도 제주시 조천읍 조함해안로 492-5,제주특별자치도 제주시 조천읍 함덕리 1252,126.665437600000,33.542101100000,11,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[6422],1,false,FRANCHISE:컴포즈커피
6596,태진 주유소,태진주유소,[],"[""POI01000000BWJ75Y""]",제주특별자치도 제주시 일주서로 7728,제주특별자치도 제주시 도두일동 2270-2,126.472161400000,33.493573600000,12,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[6596],1,false,NON_TOURISM_KEYWORD:주유소
6700,파리바게뜨 제주서사라점,파리바게뜨제주서사라점,[],"[""POI02000TR003653V""]",제주특별자치도 제주시 서광로 181,제주특별자치도 제주시 삼도일동 507-2,126.515920600000,33.500195100000,11,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[6700],1,false,FRANCHISE:파리바게뜨
6701,파리바게뜨 제주 시청점,파리바게뜨제주시청점,[],"[""POI01000TR116313V""]",제주특별자치도 제주시 중앙로 230,제주특별자치도 제주시 이도이동 1768-27,126.529907900000,33.499089500000,11,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[6701],1,false,FRANCHISE:파리바게뜨
6704,파리바게뜨 협재점,파리바게뜨협재점,[],"[""POI02000TR001403V"", ""POI02000TR001822V""]",제주특별자치도 제주시 한림읍 한림로 368,제주특별자치도 제주시 한림읍 협재리 1782-1,126.242746100000,33.395507300000,10,2,NAME_ADDRESS,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[6704],1,false,FRANCHISE:파리바게뜨
6749,퍼시픽 렌터카,퍼시픽렌터카,[],[],월성로4길 74-12,,,,12,2,NAME_ADDRESS,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[6749],1,false,NON_TOURISM_KEYWORD:렌터카
6780,평대 주유소,평대주유소,[],"[""POI010000006VRW7R""]",제주특별자치도 제주시 구좌읍 일주동로 2948,제주특별자치도 제주시 구좌읍 평대리 1744-1,126.837144600000,33.530690900000,10,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[6780],1,false,NON_TOURISM_KEYWORD:주유소
7224,함덕 주유소,함덕주유소,[],"[""POI010000006VV5FC""]",제주특별자치도 제주시 조천읍 신북로 603,제주특별자치도 제주시 조천읍 함덕리 279,126.673875200000,33.540192400000,12,2,POI_CONFIRMED,UNMATCHED,NO_RELIABLE_CANDIDATE,,,0.0000,,,,,,,,[7224],1,false,NON_TOURISM_KEYWORD:주유소
