aihub_place_id,aihub_place_name,aihub_normalized_name,aihub_aliases,aihub_poi_ids,aihub_road_address,aihub_lot_address,aihub_longitude,aihub_latitude,aihub_visit_area_type_code,aihub_visit_count,aihub_identity_method,match_status,match_method,name_similarity,distance_m,confidence_score,tourapi_content_id,tourapi_place_name,tourapi_address1,tourapi_address2,tourapi_longitude,tourapi_latitude,tourapi_rag_eligible
4235,연리지 가든,연리지가든,[],"[""POI010000008ZOJBL""]",제주특별자치도 제주시 한경면 두조로 190-20,제주특별자치도 제주시 한경면 두모리 288,126.202321300000,33.345141900000,11,1,UNIQUE_VISIT,MATCHED,EXACT_NAME_ADDRESS,1.0000,69.53,1.0000,3434312,연리지가든,제주특별자치도 제주시 한경면 두조로 190-20,,126.202782438379,33.344649306577,1
4238,연북정,연북정,[],"[""POI010000006N01LB""]",,제주특별자치도 제주시 조천읍 조천리 2690,126.636119500000,33.540083600000,7,1,UNIQUE_VISIT,MATCHED,EXACT_NAME_ADDRESS,1.0000,21.54,1.0000,126463,연북정,제주특별자치도 제주시 조천읍 조천리,2690,126.635968003300,33.540230443800,1
4252,영국 찻집,영국찻집,[],"[""POI01000000CZASGP""]",제주특별자치도 제주시 애월읍 녹근로 19-15,제주특별자치도 제주시 애월읍 봉성리 3138,126.314112500000,33.417231400000,4,1,UNIQUE_VISIT,MATCHED,EXACT_NAME_COORD,1.0000,3.77,0.9983,2892282,영국찻집,제주특별자치도 제주시 녹근로 19-15,,126.314123764700,33.417263940600,1
4282,예술공간 이아,예술공간이아,[],"[""POI01000000DM0ZOI""]",제주특별자치도 제주시 중앙로14길 21,제주특별자치도 제주시 삼도2동 154,126.521729200000,33.510847400000,3,1,UNIQUE_VISIT,MATCHED,EXACT_NAME_ADDRESS,1.0000,51.45,1.0000,2852695,예술공간 이아,제주특별자치도 제주시 중앙로14길 21 (삼도이동),,126.522109117200,33.511184617700,1
4388,오스모시스,오스모시스,[],"[""POI010000007UZE2C""]",제주특별자치도 제주시 구좌읍 해맞이해안로 1026,제주특별자치도 제주시 구좌읍 한동리 1338-8,126.830777800000,33.540708100000,11,1,UNIQUE_VISIT,MATCHED,EXACT_NAME_COORD,1.0000,14.16,0.9938,2903088,오스모시스,제주특별자치도 제주시 해맞이해안로 1026,주 1동 1층,126.830889953000,33.540794630300,1
4435,옥돔 마을,옥돔마을,[],"[""POI03000TR026681V""]",,제주특별자치도 서귀포시 남원읍 태흥리,126.750927200000,33.287887100000,11,1,UNIQUE_VISIT,MATCHED,EXACT_NAME_COORD,1.0000,136.94,0.9700,3030120,옥돔마을,제주특별자치도 서귀포시 남원읍 남태해안로 509,,126.749505941802,33.287562734966,1
4437,옥란면옥,옥란면옥,[],"[""POI01000000DPA0AI""]",제주특별자치도 제주시 조천읍 신북로 163,제주특별자치도 제주시 조천읍 조천리 3225,126.630811400000,33.535563500000,11,1,UNIQUE_VISIT,MATCHED,EXACT_NAME_COORD,1.0000,0.72,0.9997,2905025,옥란면옥,제주특별자치도 제주시 신북로 163,1층,126.630819115700,33.535563357000,1
4459,올디벗구디,올디벗구디,[],"[""POI01000000EWKLZA""]",제주특별자치도 서귀포시 일주서로 330,제주특별자치도 서귀포시 도순동 904-1,126.473548500000,33.252940400000,11,1,UNIQUE_VISIT,MATCHED,EXACT_NAME_ADDRESS,1.0000,8.83,1.0000,2859054,올디벗구디,제주특별자치도 서귀포시 일주서로 330,,126.473471938000,33.252987388000,1
4492,올레 바당 체험마을,올레바당체험마을,[],"[""POI01000TR032874V""]",,제주특별자치도 제주시 한림읍 수원리 724-3,126.264377800000,33.425411400000,13,1,UNIQUE_VISIT,MATCHED,EXACT_NAME_COORD,1.0000,29.25,0.9871,3056448,올레바당체험마을,제주특별자치도 제주시 한림읍 한림해안로 267-6,,126.264062902974,33.425421693017,1
4518,올리브영 제주동문시장점,올리브영제주동문시장점,[],"[""POI01000TR005266V""]",제주특별자치도 제주시 관덕로 62-1,제주특별자치도 제주시 일도일동 1476-78,126.525950100000,33.512868700000,10,1,UNIQUE_VISIT,MATCHED,EXACT_NAME_ADDRESS,1.0000,0.24,1.0000,2911579,올리브영 제주동문시장점,제주특별자치도 제주시 관덕로 62-1 (일도일동),,126.525948168862,33.512870092387,1
4522,올리브영 제주 탑동점,올리브영제주탑동점,[],"[""POI01000TR003234V""]",제주특별자치도 제주시 탑동로 15-1,제주특별자치도 제주시 삼도이동 1192-15,126.523056600000,33.517051800000,4,1,UNIQUE_VISIT,MATCHED,EXACT_NAME_ADDRESS,1.0000,3.77,1.0000,2901481,올리브영 제주탑동점,제주특별자치도 제주시 탑동로 15-1 (삼도이동),,126.523031926234,33.517024875190,1
4523,올리브영 제주한라대점,올리브영제주한라대점,[],"[""POI03000TR027029V""]",제주특별자치도 제주시 한라대학로 37,제주특별자치도 제주시 노형동 3813-10,126.475417300000,33.478274800000,4,1,UNIQUE_VISIT,MATCHED,EXACT_NAME_COORD,1.0000,0.99,0.9996,3307452,올리브영 제주한라대점,제주특별자치도 제주시 한라대학로 37 (노형동),1층,126.475416610260,33.478265884083,1
4535,와랑와랑,와랑와랑,[],"[""POI010000008ZMDIK""]",제주특별자치도 서귀포시 남원읍 위미중앙로300번길 28,제주특별자치도 서귀포시 남원읍 위미리 875-1,126.676553400000,33.272294300000,11,1,UNIQUE_VISIT,MATCHED,EXACT_NAME_ADDRESS,1.0000,7.11,1.0000,2363045,와랑와랑,제주특별자치도 서귀포시 남원읍 위미중앙로300번길 28,,126.676529228064,33.272233603951,1
4633,우도등대,우도등대,[],"[""POI01000000ALD37E""]",,제주특별자치도 제주시 우도면 연평리 337,126.966090600000,33.493091900000,2,1,UNIQUE_VISIT,MATCHED,EXACT_NAME_COORD,1.0000,121.22,0.9700,129147,우도 등대,제주특별자치도 제주시 우도면 우도봉길 105,(우도면) 부근,126.966593199600,33.492085548300,1
4701,우리 승마장,우리승마장,[],"[""POI01000000B305HW""]",제주특별자치도 서귀포시 성산읍 중산간동로 4517,제주특별자치도 서귀포시 성산읍 삼달리 2254-9,126.812478700000,33.386856700000,13,1,UNIQUE_VISIT,MATCHED,EXACT_NAME_ADDRESS,1.0000,11.12,1.0000,3030949,우리승마장,제주특별자치도 서귀포시 성산읍 중산간동로 4517,,126.812369384829,33.386897553090,1
4796,월정 투명카약,월정투명카약,[],"[""POI01000TR034074V""]",,제주특별자치도 제주시 구좌읍 월정리 1400-33,126.778664200000,33.563818600000,13,1,UNIQUE_VISIT,MATCHED,EXACT_NAME_ADDRESS,1.0000,0.83,1.0000,2498717,월정 투명카약,제주특별자치도 제주시 구좌읍 월정리 1400-33,,126.778657494800,33.563823570358,1
4884,윤재 커피,윤재커피,[],"[""POI01000TR015373V""]",제주특별자치도 제주시 중앙로12길 1,제주특별자치도 제주시 이도1동 1403-2,126.524018500000,33.511826300000,11,1,UNIQUE_VISIT,MATCHED,EXACT_NAME_ADDRESS,1.0000,8.10,1.0000,2905079,윤재커피,제주특별자치도 제주시 중앙로12길 1,,126.524100000000,33.511800000000,1
4968,이정의 댁,이정의댁,[],"[""POI01000TR000770V""]",제주특별자치도 서귀포시 예래로144번길 22-1,제주특별자치도 서귀포시 상예동 1429,126.391993700000,33.249670600000,11,1,UNIQUE_VISIT,MATCHED,EXACT_NAME_ADDRESS,1.0000,6.75,1.0000,2876685,이정의댁,제주특별자치도 서귀포시 예래로144번길 22-1,,126.392065183400,33.249680913400,1
5011,인디고 트리,인디고트리,[],"[""POI01000TR030838V""]",제주특별자치도 서귀포시 남원읍 하례망장포로 4,제주특별자치도 서귀포시 남원읍 하례리 306-1,126.634824400000,33.263829600000,11,1,UNIQUE_VISIT,MATCHED,EXACT_NAME_ADDRESS,1.0000,1.63,1.0000,2777791,인디고트리,제주특별자치도 서귀포시 남원읍 하례망장포로 4,,126.634841043000,33.263824861300,1
5050,일출랜드,일출랜드,[],"[""POI01000TR116388V""]",제주특별자치도 서귀포시 성산읍 중산간동로 4150-30,제주특별자치도 서귀포시 성산읍 삼달리 1010,126.841581100000,33.383402600000,1,1,UNIQUE_VISIT,MATCHED,EXACT_NAME_ADDRESS,1.0000,278.07,0.9900,127857,일출랜드,제주특별자치도 서귀포시 성산읍 중산간동로 4150-30,,126.842806476100,33.381120802200,1
5071,임성 반점,임성반점,[],"[""POI010000008ZY2Z2""]",제주특별자치도 제주시 용화로 57-1,제주특별자치도 제주시 용담이동 622-1,126.509749200000,33.509478800000,11,1,UNIQUE_VISIT,MATCHED,EXACT_NAME_ADDRESS,1.0000,4.54,1.0000,2839794,임성반점,제주특별자치도 제주시 용화로 57-1 (용담이동),,126.509763006000,33.509517938800,1
5086,자연몸국,자연몸국,[],"[""POI01000000B95CHE""]",제주특별자치도 제주시 중앙로 63-11,제주특별자치도 제주시 이도일동 1347-1,126.525047900000,33.511730200000,11,1,UNIQUE_VISIT,MATCHED,EXACT_NAME_ADDRESS,1.0000,4.67,1.0000,2840668,자연몸국,제주특별자치도 제주시 중앙로 63-11,,126.525069957700,33.511767933700,1
5088,자연스러운 식당,자연스러운식당,[],"[""POI01000000CV7XU1""]",제주특별자치도 서귀포시 태평로92번길 8,제주특별자치도 서귀포시 호근동 1559-2,126.532611800000,33.243399200000,11,1,UNIQUE_VISIT,MATCHED,EXACT_NAME_ADDRESS,1.0000,23.25,1.0000,2851146,자연스러운식당,제주특별자치도 서귀포시 태평로92번길 8,,126.532805895400,33.243531036100,1
5134,재벌 식당,재벌식당,[],"[""POI02001TR025065V""]",제주특별자치도 제주시 도령로7길 20,제주특별자치도 제주시 연동 1965-4,126.484337600000,33.490765000000,11,1,UNIQUE_VISIT,MATCHED,EXACT_NAME_COORD,1.0000,8.10,0.9964,2852136,재벌식당,제주특별자치도 제주시 도령로7길 20 신광아파트,,126.484398968600,33.490816827900,1
5214,제레미,제레미,[],"[""POI01000TR018549V""]",제주특별자치도 제주시 애월읍 애월로 106-1,제주특별자치도 제주시 애월읍 애월리 1549,126.318554400000,33.464609100000,11,1,UNIQUE_VISIT,MATCHED,EXACT_NAME_ADDRESS,1.0000,7.40,1.0000,2852155,제레미,제주특별자치도 제주시 애월읍 애월로 106-1,,126.318516766100,33.464550441700,1
5215,제로 포인트 트레일,제로포인트트레일,[],"[""POI02001TR025674V""]",제주특별자치도 제주시 산지로 25,제주특별자치도 제주시 건입동 1136,126.529215100000,33.514752000000,11,1,UNIQUE_VISIT,MATCHED,EXACT_NAME_ADDRESS,1.0000,1.79,1.0000,2718799,제로포인트트레일,제주특별자치도 제주시 산지로 25 (건입동),,126.529219528400,33.514767667500,1
5229,제이 뷰 호텔,제이뷰호텔,[],"[""POI01000000AOGBZK""]",제주특별자치도 서귀포시 중산간서로 935,제주특별자치도 서귀포시 색달동 1622-2,126.416450800000,33.264705100000,24,1,UNIQUE_VISIT,MATCHED,EXACT_NAME_ADDRESS,1.0000,7.16,1.0000,2382246,제이뷰호텔,제주특별자치도 서귀포시 중산간서로 935,,126.416506299047,33.264749768673,1
5270,제주 고산리 유적 안내센터,제주고산리유적안내센터,[],"[""POI03000TR026684V""]",제주특별자치도 제주시 한경면 노을해안로 1100,제주특별자치도 제주시 한경면 고산리 3650-1,126.166177700000,33.304161600000,2,1,UNIQUE_VISIT,MATCHED,EXACT_NAME_COORD,1.0000,43.67,0.9808,2986689,제주고산리유적안내센터,제주특별자치도 제주시 노을해안로 1100,,126.165911385100,33.304485203700,1
5430,제주 러브 랜드,제주러브랜드,[],[],제주특별자치도 제주시 1100로 2894-72,,,,6,1,UNIQUE_VISIT,MATCHED,EXACT_NAME_ADDRESS,1.0000,,0.9900,128556,제주러브랜드,제주특별자치도 제주시 1100로 2894-72,(연동),126.488378718063,33.452076347747,1
5452,제주 마중,제주마중,[],"[""POI0100000078PYYW""]",제주특별자치도 제주시 한림읍 금능9길 10-1,제주특별자치도 제주시 한림읍 금능리 1401-1,126.230302700000,33.389289100000,24,1,UNIQUE_VISIT,MATCHED,EXACT_NAME_ADDRESS,1.0000,8.67,1.0000,2556500,제주마중,제주특별자치도 제주시 한림읍 금능9길 10-1,,126.230354146635,33.389224013210,1
5528,제주 사슴 책방,제주사슴책방,[],"[""POI01000TR005804V""]",제주특별자치도 제주시 조천읍 중산간동로 698-71,제주특별자치도 제주시 조천읍 대흘리 1514-1,126.658119700000,33.495791400000,10,1,UNIQUE_VISIT,MATCHED,EXACT_NAME_COORD,1.0000,24.88,0.9891,4058075,사슴책방,제주특별자치도 제주시 조천읍 중산간동로 698-73,1층,126.657981835069,33.495983310418,1
5534,제주 살롱,제주살롱,[],"[""POI01000000CZ65WE""]",제주특별자치도 제주시 구좌읍 송당2길 7-1,제주특별자치도 제주시 구좌읍 송당리 1530-12,126.782571100000,33.471014900000,10,1,UNIQUE_VISIT,MATCHED,EXACT_NAME_ADDRESS,1.0000,3.89,1.0000,2778916,제주살롱,제주특별자치도 제주시 구좌읍 송당2길 7-1,,126.782590191400,33.471046009300,1
5564,제주 세계 자연유산센터,제주세계자연유산센터,[],"[""POI01000TR039563V""]",제주특별자치도 제주시 조천읍 선교로 569-36,제주특별자치도 제주시 조천읍 선흘리 478,126.714721300000,33.456884400000,2,1,UNIQUE_VISIT,MATCHED,EXACT_NAME_ADDRESS,1.0000,0.25,1.0000,1769266,제주 세계자연유산센터,제주특별자치도 제주시 조천읍 선교로 569-36,,126.714718683000,33.456884982200,1
5569,제주 센트럴파크,제주센트럴파크,[],"[""POI01000000CIY32T""]",제주특별자치도 제주시 조천읍 비자림로 606,제주특별자치도 제주시 조천읍 교래리 산 56-4,126.674399700000,33.433455100000,13,1,UNIQUE_VISIT,MATCHED,EXACT_NAME_ADDRESS,1.0000,29.81,1.0000,128049,제주 센트럴파크,제주특별자치도 제주시 조천읍 비자림로 606,,126.674567093500,33.433226233300,1
5587,제주 스위스 마을,제주스위스마을,[],"[""POI01000TR028707V""]",제주특별자치도 제주시 조천읍 함와로 566-27,제주특별자치도 제주시 조천읍 와산리 1559-18,126.676773300000,33.493944500000,12,1,UNIQUE_VISIT,MATCHED,EXACT_NAME_ADDRESS,1.0000,1.95,1.0000,2763726,제주 스위스마을,제주특별자치도 제주시 조천읍 함와로 566-27,,126.676793293200,33.493938999400,1
5594,제주승마공원,제주승마공원,[],"[""POI01000TR012735V""]",제주특별자치도 제주시 애월읍 녹고메길 152-1,제주특별자치도 제주시 애월읍 유수암리 1175,126.406873600000,33.405841900000,13,1,UNIQUE_VISIT,MATCHED,EXACT_NAME_ADDRESS,1.0000,108.68,1.0000,1755101,제주승마공원,제주특별자치도 제주시 애월읍 녹고메길 152-1,(애월읍),126.406127150800,33.405088962100,1
5652,제주아트센터,제주아트센터,[],"[""POI01000000AOGM84""]",제주특별자치도 제주시 오남로 231,제주특별자치도 제주시 오라이동 898-8,126.515539300000,33.475131100000,3,1,UNIQUE_VISIT,MATCHED,EXACT_NAME_COORD,1.0000,2.35,0.9990,1755806,제주아트센터,제주특별자치도 제주시 오남로 231 제주아트센터,,126.515532729300,33.475110728100,1
5655,제주안전체험관,제주안전체험관,[],"[""POI01000000EG84IK""]",제주특별자치도 제주시 애월읍 평화로 1885,제주특별자치도 제주시 애월읍 어음리 산 145,126.373405500000,33.394123400000,13,1,UNIQUE_VISIT,MATCHED,EXACT_NAME_ADDRESS,1.0000,2.38,1.0000,3329719,제주안전체험관,제주특별자치도 제주시 애월읍 평화로 1885,,126.373428442015,33.394132960407,1
5897,제지기 오름,제지기오름,[],"[""POI01000TR033815V""]",,제주특별자치도 서귀포시 보목동 275-1,126.609475300000,33.241627500000,1,1,UNIQUE_VISIT,MATCHED,EXACT_NAME_ADDRESS,1.0000,41.62,1.0000,1918417,제지기오름,제주특별자치도 서귀포시 보목동,275-1,126.609568724000,33.241993534000,1
5901,젠 하이드 어웨이,젠하이드어웨이,[],"[""POI01000000DQOMBK""]",제주특별자치도 서귀포시 안덕면 사계남로 186-8,제주특별자치도 서귀포시 안덕면 사계리 2032-7,126.308502700000,33.229296100000,11,1,UNIQUE_VISIT,MATCHED,EXACT_NAME_ADDRESS,1.0000,12.39,1.0000,2384996,젠하이드어웨이,제주특별자치도 서귀포시 안덕면 사계남로 186-8,,126.308583783650,33.229207747436,1
5924,조안베어뮤지엄,조안베어뮤지엄,[],"[""POI01000000AL9D0D""]",제주특별자치도 서귀포시 대포로 113,제주특별자치도 서귀포시 대포동 1959,126.434062700000,33.240252500000,3,1,UNIQUE_VISIT,MATCHED,EXACT_NAME_ADDRESS,1.0000,65.52,1.0000,819583,조안베어뮤지엄,제주특별자치도 서귀포시 대포로 113,(대포동),126.434757511700,33.240155088900,1
5931,조천만세동산,조천만세동산,[],"[""POI01000000BZ14IT""]",제주특별자치도 제주시 조천읍 신북로 303,제주특별자치도 제주시 조천읍 조천리 1142-1,126.642194300000,33.540523200000,1,1,UNIQUE_VISIT,MATCHED,EXACT_NAME_COORD,1.0000,3.18,0.9986,3057244,조천만세동산,제주특별자치도 제주시 조천읍 조천리,1142-1,126.642205000000,33.540496000000,1
5956,종달리 해안도로,종달리해안도로,[],"[""POI01000TR008692V""]",,제주특별자치도 제주시 구좌읍 종달리 630-1,126.901735700000,33.482606200000,7,1,UNIQUE_VISIT,MATCHED,EXACT_NAME_ADDRESS,1.0000,35.40,1.0000,2602741,종달리 해안도로,제주특별자치도 제주시 구좌읍 종달리,630-1,126.901724033000,33.482924398300,1
5961,종달수다뜰,종달수다뜰,[],"[""POI01000000D5ZTSY""]",제주특별자치도 제주시 구좌읍 용눈이오름로 8,제주특별자치도 제주시 구좌읍 종달리 2566-1,126.893082200000,33.491889200000,11,1,UNIQUE_VISIT,MATCHED,EXACT_NAME_ADDRESS,1.0000,5.15,1.0000,1909319,종달수다뜰,제주특별자치도 제주시 구좌읍 용눈이오름로 8,,126.893127349600,33.491862159700,1
5998,중문 미로 파크,중문미로파크,[],"[""POI01000TR037429V""]",제주특별자치도 서귀포시 일주서로 1225-5,제주특별자치도 서귀포시 상예동 3600,126.382423800000,33.263448900000,13,1,UNIQUE_VISIT,MATCHED,EXACT_NAME_COORD,1.0000,4.04,0.9982,2738726,중문미로파크,제주특별자치도 서귀포시 상예동 3592-5,,126.382401161238,33.263479931406,1
6015,중문 오프로드 체험장,중문오프로드체험장,[],"[""POI01000000EG7XMG""]",제주특별자치도 서귀포시 상예로 349,제주특별자치도 서귀포시 상예동 150,126.396829000000,33.275581500000,5,1,UNIQUE_VISIT,MATCHED,EXACT_NAME_ADDRESS,1.0000,29.36,1.0000,3066990,중문오프로드체험장,제주특별자치도 서귀포시 상예로 349 (상예동),,126.396941955100,33.275828103100,1
6078,진주 식당,진주식당,[],"[""POI01000000E01BI4""]",제주특별자치도 서귀포시 태평로 353,제주특별자치도 서귀포시 서귀동 314-7,126.559090100000,33.246615500000,11,1,UNIQUE_VISIT,MATCHED,EXACT_NAME_ADDRESS,1.0000,5.74,1.0000,1019521,진주식당,제주특별자치도 서귀포시 태평로 353,,126.559151803706,33.246615255004,1
6169,청도,청도,[],"[""POI01000TR006030V""]",제주특별자치도 제주시 서해안로 546,제주특별자치도 제주시 용담삼동 1144,126.497102900000,33.519935200000,11,1,UNIQUE_VISIT,MATCHED,EXACT_NAME_ADDRESS,1.0000,9.96,1.0000,2841372,청도,제주특별자치도 제주시 서해안로 546 (용담삼동),,126.496999989600,33.519961023500,1
6189,초가 헌,초가헌,[],"[""POI01000TR011553V""]",제주특별자치도 서귀포시 표선면 중산간동로 4628,제주특별자치도 서귀포시 표선면 성읍리 587-3,126.801262100000,33.390318600000,11,1,UNIQUE_VISIT,MATCHED,EXACT_NAME_ADDRESS,1.0000,4.09,1.0000,2891382,초가헌,제주특별자치도 서귀포시 표선면 중산간동로 4628,,126.801279307100,33.390352448000,1
6197,초콜릿박물관,초콜릿박물관,[],"[""POI01000000AO4MCW""]",제주특별자치도 서귀포시 대정읍 일주서로3000번길 144,제주특별자치도 서귀포시 대정읍 일과리 551-18,126.229970700000,33.257037100000,3,1,UNIQUE_VISIT,MATCHED,EXACT_NAME_ADDRESS,1.0000,6.34,1.0000,130363,초콜릿 박물관,제주특별자치도 서귀포시 대정읍 일주서로3000번길 144,,126.230012687173,33.256992170736,1
6272,카페단단,카페단단,[],"[""POI03000TR026494V""]",제주특별자치도 제주시 관덕로4길 1-6,제주특별자치도 제주시 삼도이동 977-2,126.521620800000,33.512551000000,11,1,UNIQUE_VISIT,MATCHED,EXACT_NAME_ADDRESS,1.0000,3.34,1.0000,2905901,카페단단,제주특별자치도 제주시 관덕로4길 1-6,,126.521618690448,33.512580944465,1
6284,카페 동백,카페동백,[],"[""POI01000TR033321V""]",제주특별자치도 제주시 조천읍 동백로 68,제주특별자치도 제주시 조천읍 선흘리 922,126.714410500000,33.509007100000,11,1,UNIQUE_VISIT,MATCHED,EXACT_NAME_ADDRESS,1.0000,16.93,1.0000,2871099,카페 동백,제주특별자치도 제주시 조천읍 동백로 68,,126.714498005300,33.509140700600,1
6349,카페이면,카페이면,[],"[""POI01000000D0LP9S""]",제주특별자치도 제주시 한림읍 금능5길 13,제주특별자치도 제주시 한림읍 금능리 1544,126.226555800000,33.388591400000,11,1,UNIQUE_VISIT,MATCHED,EXACT_NAME_ADDRESS,1.0000,3.44,1.0000,2864429,카페이면,제주특별자치도 제주시 한림읍 금능5길 13,,126.226565353100,33.388621290100,1
6362,카페 콜라,카페콜라,[],"[""POI01000TR041774V""]",제주특별자치도 제주시 한림읍 일주서로 5857,제주특별자치도 제주시 한림읍 귀덕리 1028,126.291925500000,33.443315000000,11,1,UNIQUE_VISIT,MATCHED,EXACT_NAME_ADDRESS,1.0000,3.24,1.0000,2858680,카페콜라,제주특별자치도 제주시 한림읍 일주서로 5857,,126.291927889000,33.443344037800,1
6395,커뮤니 테이블,커뮤니테이블,[],"[""POI01000000DCQ3S6""]",제주특별자치도 서귀포시 월평로 15,제주특별자치도 서귀포시 월평동 471-1,126.459218100000,33.244941000000,11,1,UNIQUE_VISIT,MATCHED,EXACT_NAME_COORD,1.0000,16.72,0.9926,2807387,커뮤니테이블,제주특별자치도 서귀포시  월평로 (15),,126.459288887123,33.244802764702,1
6507,크록스 제주점,크록스제주점,[],"[""POI02000TR004365V""]",제주특별자치도 제주시 칠성로길 24,제주특별자치도 제주시 일도일동 1363-4,126.525365700000,33.514240500000,10,1,UNIQUE_VISIT,MATCHED,EXACT_NAME_ADDRESS,1.0000,0.58,1.0000,2903062,크록스 제주점,제주특별자치도 제주시 칠성로길 24 (일도일동),,126.525366877410,33.514245586690,1
6541,타무라,타무라,[],"[""POI01000TR037218V""]",제주특별자치도 제주시 조천읍 중산간동로 670,제주특별자치도 제주시 조천읍 대흘리 1665-2,126.656880500000,33.498929100000,11,1,UNIQUE_VISIT,MATCHED,EXACT_NAME_ADDRESS,1.0000,4.78,1.0000,2853291,타무라,제주특별자치도 제주시 조천읍 중산간동로 670,,126.656889351100,33.498971456500,1
6567,탐라 승마장,탐라승마장,[],"[""POI01000000BZ10W3""]",제주특별자치도 제주시 조천읍 비자림로 1044,제주특별자치도 제주시 조천읍 교래리 42-3,126.717117300000,33.433181200000,5,1,UNIQUE_VISIT,MATCHED,EXACT_NAME_ADDRESS,1.0000,20.18,1.0000,131604,탐라승마장,제주특별자치도 제주시 조천읍 비자림로 1044,,126.716955086600,33.433060264700,1
6593,태양 상회,태양상회,[],"[""POI01000000EXP95A""]",제주특별자치도 제주시 중앙로2길 31,제주특별자치도 제주시 삼도이동 1181,126.521606000000,33.517194100000,4,1,UNIQUE_VISIT,MATCHED,EXACT_NAME_ADDRESS,1.0000,0.39,1.0000,2905237,태양상회,제주특별자치도 제주시 중앙로2길 31,,126.521610252400,33.517194295700,1
6642,통오름,통오름,[],"[""POI01000TR016605V""]",,제주특별자치도 서귀포시 성산읍 난산리 1976-1,126.856038500000,33.393053100000,1,1,UNIQUE_VISIT,MATCHED,EXACT_NAME_COORD,1.0000,56.56,0.9751,3559736,통오름,제주특별자치도 서귀포시 성산읍 독자봉로 281,,126.855600000000,33.392700000000,1
6755,페를로,페를로,[],"[""POI01000000CP8319""]",제주특별자치도 서귀포시 안덕면 덕수회관로74번길 33,제주특별자치도 서귀포시 안덕면 덕수리 2155-4,126.306136100000,33.256731700000,11,1,UNIQUE_VISIT,MATCHED,EXACT_NAME_ADDRESS,1.0000,17.40,1.0000,2845370,페를로,제주특별자치도 서귀포시 안덕면 덕수회관로74번길 33,,126.306322468100,33.256717678500,1
6791,포도원 흑돼지,포도원흑돼지,[],"[""POI02000TR002817V""]",제주특별자치도 제주시 수목원길 51,제주특별자치도 제주시 연동 996-3,126.490183900000,33.469975000000,11,1,UNIQUE_VISIT,MATCHED,EXACT_NAME_ADDRESS,1.0000,9.26,1.0000,2870912,포도원흑돼지,제주특별자치도 제주시 수목원길 51 (연동),,126.490190601900,33.470058106500,1
6952,하가 못,하가못,[],"[""POI01000TR028441V""]",,제주특별자치도 제주시 애월읍 하가리,126.347339500000,33.454928500000,1,1,UNIQUE_VISIT,MATCHED,EXACT_NAME_COORD,1.0000,26.27,0.9884,126473,연화못(하가못),제주특별자치도 제주시 애월읍 하가로,,126.347520018500,33.454746429700,1
7002,하르방 식당,하르방식당,[],"[""POI01000TR009743V""]",제주특별자치도 서귀포시 태평로353번길 11,제주특별자치도 서귀포시 서귀동 313-5,126.560152000000,33.247109700000,11,1,UNIQUE_VISIT,MATCHED,EXACT_NAME_ADDRESS,1.0000,5.47,1.0000,4060735,하르방식당,제주특별자치도 서귀포시 태평로353번길 11 (서귀동),,126.560103683633,33.247081609843,1
7003,하르방 짬뽕,하르방짬뽕,[],"[""POI01000000CWPEZ6""]",제주특별자치도 제주시 애월읍 하귀동남4길 4,제주특별자치도 제주시 애월읍 하귀1리 214-4,126.412450100000,33.482482200000,11,1,UNIQUE_VISIT,MATCHED,EXACT_NAME_COORD,1.0000,3.40,0.9985,2853278,하르방짬뽕,제주특별자치도 제주시 하귀동남4길 4,,126.412469299700,33.482508272600,1
7005,하멜기념비,하멜기념비,[],"[""POI01000TR038140V""]",,제주특별자치도 서귀포시 안덕면 사계리 112-3,126.314556400000,33.235507500000,1,1,UNIQUE_VISIT,MATCHED,EXACT_NAME_ADDRESS,1.0000,195.83,0.9938,1620997,하멜기념비,제주특별자치도 서귀포시 안덕면 사계리 112-3,,126.314650032400,33.233748122900,1
7353,행원 해변(코난 해 변),행원해변코난해변,[],"[""POI03000TR001490V""]",,제주특별자치도 제주시 구좌읍 행원리 575-6,126.811202000000,33.557454900000,1,1,UNIQUE_VISIT,MATCHED,EXACT_NAME_ADDRESS,1.0000,13.07,1.0000,2837222,코난해변,제주특별자치도 제주시 구좌읍 행원리,575-6,126.811190727500,33.557572049800,1
7354,향사당,향사당,[],"[""POI03000TR016571V""]",제주특별자치도 제주시 중앙로12길 29,제주특별자치도 제주시 삼도이동 970-2,126.521619200000,33.512065900000,2,1,UNIQUE_VISIT,MATCHED,EXACT_NAME_ADDRESS,1.0000,2.52,1.0000,4073368,향사당,제주특별자치도 제주시 중앙로12길 29 (삼도이동),,126.521632181500,33.512045946900,1
7359,허디거디 이도점,허디거디이도점,[],"[""POI03000TR026662V""]",제주특별자치도 제주시 신설로11길 2-8,제주특별자치도 제주시 아라이동 3009-4,126.544233400000,33.491094500000,11,1,UNIQUE_VISIT,MATCHED,EXACT_NAME_COORD,1.0000,0.88,0.9996,2834605,허디거디 이도점,제주특별자치도 제주시 신설로11길 2-8,1층,126.544242076758,33.491097698743,1
